"","FileID","Corpus","Register","Output","Token","Tag","TagGold","Evaluation"
"23689","SVLK","BNC2014","spoken","be_VBBEMA","be","VB","VB",TRUE
"23690","SVLK","BNC2014","spoken","other_JJAT","other","JJAT","JJAT",TRUE
"23691","SVLK","BNC2014","spoken","things_NN","things","NN","NN",TRUE
"23692","SVLK","BNC2014","spoken","which_WHSC","which","WHSC","WHSC",TRUE
"23693","SVLK","BNC2014","spoken","we_FPP1P","we","FPP1P","FPP1P",TRUE
"23694","SVLK","BNC2014","spoken","'d_MDWOCONT","'d","MDWO","MDWO",TRUE
"23695","SVLK","BNC2014","spoken","top_VB","top","VB","VB",TRUE
"23696","SVLK","BNC2014","spoken","it_PIT","it","PIT","PIT",TRUE
"23697","SVLK","BNC2014","spoken","up_RP","up","RP","RP",TRUE
"23698","SVLK","BNC2014","spoken","with_IN","with","IN","IN",TRUE
"23699","SVLK","BNC2014","spoken","depending_VBG","depending","VBG","VBG",TRUE
"23700","SVLK","BNC2014","spoken","on_RP","on","RP","RP",TRUE
"23701","SVLK","BNC2014","spoken","perhaps_HDG","perhaps","HDG","HDG",TRUE
"23702","SVLK","BNC2014","spoken","you_SPP2","you","SPP2","SPP2",TRUE
"23703","SVLK","BNC2014","spoken","know_VPRTMENTAL","know","VPRT","VPRT",TRUE
"23704","SVLK","BNC2014","spoken","if_COND","if","COND","COND",TRUE
"23705","SVLK","BNC2014","spoken","the_DT","the","DT","DT",TRUE
"23706","SVLK","BNC2014","spoken","market_NN","market","NN","NN",TRUE
"23707","SVLK","BNC2014","spoken","had_VBD","had","VBD","VBD",TRUE
"23708","SVLK","BNC2014","spoken","slumped_PEAS","slumped","PEAS","PEAS",TRUE
"23709","SVLK","BNC2014","spoken","in_IN","in","IN","IN",TRUE
"23710","SVLK","BNC2014","spoken","one_CD","one","CD","CD",TRUE
"23711","SVLK","BNC2014","spoken","particular_JJAT","particular","JJAT","JJAT",TRUE
"23712","SVLK","BNC2014","spoken","area_NN","area","NN","NN",TRUE
"23713","SVLK","BNC2014","spoken","or_PHC","or","CC","CC",TRUE
"23714","SVLK","BNC2014","spoken","something_QUPR","something","QUPR","QUPR",TRUE
"23715","SVLK","BNC2014","spoken","we_FPP1P","we","FPP1P","FPP1P",TRUE
"23716","SVLK","BNC2014","spoken","might_MDMM","might","MDMM","MDMM",TRUE
"23717","SVLK","BNC2014","spoken","run_VBACT","run","VB","VB",TRUE
"23718","SVLK","BNC2014","spoken","sessions_NN","sessions","NN","NN",TRUE
"23719","SVLK","BNC2014","spoken","on_IN","on","IN","IN",TRUE
"23720","SVLK","BNC2014","spoken","erm_FPUH","erm","FPUH","FPUH",TRUE
"23721","SVLK","BNC2014","spoken","erm_FPUH","erm","FPUH","FPUH",TRUE
"23722","SVLK","BNC2014","spoken","you_SPP2","you","SPP2","SPP2",TRUE
"23723","SVLK","BNC2014","spoken","know_VPRTMENTAL","know","VPRT","VPRT",TRUE
"23724","SVLK","BNC2014","spoken","alternatives_NN","alternatives","NN","NN",TRUE
"23725","SVLK","BNC2014","spoken","to_TO","to","IN","IN",TRUE
"23726","SVLK","BNC2014","spoken","or_CC","or","CC","CC",TRUE
"23727","SVLK","BNC2014","spoken","._.",".",".",".",TRUE
"23728","SVLK","BNC2014","spoken","so_SO","so","SO","SO",TRUE
"23729","SVLK","BNC2014","spoken","so_SO","so","SO","SO",TRUE
"23730","SVLK","BNC2014","spoken","did_VBDDOAUX","did","VBD","VBD",TRUE
"23731","SVLK","BNC2014","spoken","you_SPP2","you","SPP2","SPP2",TRUE
"23732","SVLK","BNC2014","spoken","see_VBMENTAL","see","VB","VB",TRUE
"23733","SVLK","BNC2014","spoken","it_PIT","it","PIT","PIT",TRUE
"23734","SVLK","BNC2014","spoken","as_IN","as","IN","IN",TRUE
"23735","SVLK","BNC2014","spoken","er_FPUH","er","FPUH","FPUH",TRUE
"23736","SVLK","BNC2014","spoken","your_SPP2","your","SPP2","SPP2",TRUE
"23737","SVLK","BNC2014","spoken","responsibility_NN","responsibility","NN","NN",TRUE
"23738","SVLK","BNC2014","spoken","to_TO","to","IN","IN",TRUE
"23739","SVLK","BNC2014","spoken","guide_VB","guide","VB","VB",TRUE
"23740","SVLK","BNC2014","spoken","them_TPP3P","them","TPP3P","TPP3P",TRUE
"23741","SVLK","BNC2014","spoken","into_IN","into","IN","IN",TRUE
"23742","SVLK","BNC2014","spoken","what_WHQU","what","WHQU","WHSC",FALSE
"23743","SVLK","BNC2014","spoken","was_VBDBEMA","was","VBD","VBD",TRUE
"23744","SVLK","BNC2014","spoken","out_IN","out","IN","IN",TRUE
"23745","SVLK","BNC2014","spoken","there_PLACE","there","PLACE","PLACE",TRUE
"23746","SVLK","BNC2014","spoken","jobwise_JJPR","jobwise","JJPR","JJPR",TRUE
"23747","SVLK","BNC2014","spoken","?_.","?",".",".",TRUE
"23748","SVLK","BNC2014","spoken","erm_FPUH","erm","FPUH","FPUH",TRUE
"23749","SVLK","BNC2014","spoken","yes_DMA","yes","DMA","DMA",TRUE
"23750","SVLK","BNC2014","spoken","the_DT","the","DT","DT",TRUE
"23751","SVLK","BNC2014","spoken","very_AMP","very","AMP","AMP",TRUE
"23752","SVLK","BNC2014","spoken","frustrating_JJAT","frustrating","JJAT","JJAT",TRUE
"23753","SVLK","BNC2014","spoken","thing_NN","thing","NN","NN",TRUE
"23754","SVLK","BNC2014","spoken","for_IN","for","IN","IN",TRUE
"23755","SVLK","BNC2014","spoken","the_DT","the","DT","DT",TRUE
"23756","SVLK","BNC2014","spoken","majority_NN","majority","NN","NN",TRUE
"23757","SVLK","BNC2014","spoken","of_IN","of","IN","IN",TRUE
"23758","SVLK","BNC2014","spoken","career_NN","career","NN","NN",TRUE
"23759","SVLK","BNC2014","spoken","services_NNNCOMP","services","NN","NN",TRUE
"23760","SVLK","BNC2014","spoken","._.",".",".",".",TRUE
"23761","SVLK","BNC2014","spoken","is_VPRT","is","VPRT","VPRT",TRUE
"23762","SVLK","BNC2014","spoken","that_THSC","that","THSC","THSC",TRUE
"23763","SVLK","BNC2014","spoken","it_PIT","it","PIT","PIT",TRUE
"23764","SVLK","BNC2014","spoken","'s_VPRTCONTBEMA","'s","VPRT","VPRT",TRUE
"23765","SVLK","BNC2014","spoken","quite_RB","quite","RB","RB",TRUE
"23766","SVLK","BNC2014","spoken","rare_JJPR","rare","JJPR","JJPR",TRUE
"23767","SVLK","BNC2014","spoken","for_IN","for","IN","IN",TRUE
"23768","SVLK","BNC2014","spoken","it_PIT","it","PIT","PIT",TRUE
"23769","SVLK","BNC2014","spoken","to_TO","to","IN","IN",TRUE
"23770","SVLK","BNC2014","spoken","be_VBBEMA","be","VB","VB",TRUE
"23771","SVLK","BNC2014","spoken","compulsory_JJPR","compulsory","JJPR","JJPR",TRUE
"23772","SVLK","BNC2014","spoken","for_IN","for","IN","IN",TRUE
"23773","SVLK","BNC2014","spoken","students_NN","students","NN","NN",TRUE
"23774","SVLK","BNC2014","spoken","to_TO","to","IN","IN",TRUE
"23775","SVLK","BNC2014","spoken","use_VBACT","use","VB","VB",TRUE
"23776","SVLK","BNC2014","spoken","the_DT","the","DT","DT",TRUE
"23777","SVLK","BNC2014","spoken","service_NN","service","NN","NN",TRUE
"23778","SVLK","BNC2014","spoken","._.",".",".",".",TRUE
"23779","SVLK","BNC2014","spoken","that_DEMO","that","DEMO","DEMO",TRUE
"23780","SVLK","BNC2014","spoken","'s_VPRTCONT","'s","VPRT","VPRT",TRUE
"23781","SVLK","BNC2014","spoken","what_WHSC","what","WHSC","WHSC",TRUE
"23782","SVLK","BNC2014","spoken","I_FPP1S","I","FPP1S","FPP1S",TRUE
"23783","SVLK","BNC2014","spoken","was_VBD","was","VBD","VBD",TRUE
"23784","SVLK","BNC2014","spoken","going_GTO","going","GTO","GTO",TRUE
"23785","SVLK","BNC2014","spoken","to_TO","to","IN","IN",TRUE
"23786","SVLK","BNC2014","spoken","ask_VBCOMM","ask","VB","VB",TRUE
"23787","SVLK","BNC2014","spoken","._.",".",".",".",TRUE
"23788","SVLK","BNC2014","spoken","mm_FPUH","mm","FPUH","FPUH",TRUE
"23789","SVLK","BNC2014","spoken","._.",".",".",".",TRUE
"23790","SVLK","BNC2014","spoken","so_SO","so","SO","SO",TRUE
"23791","SVLK","BNC2014","spoken","there_EX","there","EX","EX",TRUE
"23792","SVLK","BNC2014","spoken","is_VPRT","is","VPRT","VPRT",TRUE
"23793","SVLK","BNC2014","spoken","a_DT","a","DT","DT",TRUE
"23794","SVLK","BNC2014","spoken","huge_JJAT","huge","JJAT","JJAT",TRUE
"23795","SVLK","BNC2014","spoken","amount_NN","amount","NN","NN",TRUE
"23796","SVLK","BNC2014","spoken","of_IN","of","IN","IN",TRUE
"23797","SVLK","BNC2014","spoken","effort_NN","effort","NN","NN",TRUE
"23798","SVLK","BNC2014","spoken","that_THRC","that","THRC","THRC",TRUE
"23799","SVLK","BNC2014","spoken","goes_VPRT","goes","VPRT","VPRT",TRUE
"23800","SVLK","BNC2014","spoken","into_IN","into","IN","IN",TRUE
"23801","SVLK","BNC2014","spoken","actually_DMA","actually","DMA","DMA",TRUE
"23802","SVLK","BNC2014","spoken","advertising_VBG","advertising","VBG","VBG",TRUE
"23803","SVLK","BNC2014","spoken","it_PIT","it","PIT","PIT",TRUE
"23804","SVLK","BNC2014","spoken","marketing_VBG","marketing","VBG","VBG",TRUE
"23805","SVLK","BNC2014","spoken","it_PIT","it","PIT","PIT",TRUE
"23806","SVLK","BNC2014","spoken","internally_RB","internally","RB","RB",TRUE
"23807","SVLK","BNC2014","spoken","to_IN","to","IN","IN",TRUE
"23808","SVLK","BNC2014","spoken","students_NN","students","NN","NN",TRUE
"23809","SVLK","BNC2014","spoken","and_CC","and","CC","CC",TRUE
"23810","SVLK","BNC2014","spoken","selling_VBGACT","selling","VBG","VBG",TRUE
"23811","SVLK","BNC2014","spoken","them_TPP3P","them","TPP3P","TPP3P",TRUE
"23812","SVLK","BNC2014","spoken","the_DT","the","DT","DT",TRUE
"23813","SVLK","BNC2014","spoken","benefits_NN","benefits","NN","NN",TRUE
"23814","SVLK","BNC2014","spoken","because_CUZ","because","CUZ","CUZ",TRUE
"23815","SVLK","BNC2014","spoken","we_FPP1P","we","FPP1P","FPP1P",TRUE
"23816","SVLK","BNC2014","spoken","have_VPRT","have","VPRT","VPRT",TRUE
"23817","SVLK","BNC2014","spoken","plenty_QUAN","plenty","QUAN","QUAN",TRUE
"23818","SVLK","BNC2014","spoken","of_IN","of","IN","IN",TRUE
"23819","SVLK","BNC2014","spoken","data_NN","data","NN","NN",TRUE
"23820","SVLK","BNC2014","spoken","to_TO","to","IN","IN",TRUE
"23821","SVLK","BNC2014","spoken","show_VBACT","show","VB","VB",TRUE
"23822","SVLK","BNC2014","spoken","that_THSC","that","THSC","THSC",TRUE
"23823","SVLK","BNC2014","spoken","if_COND","if","COND","COND",TRUE
"23824","SVLK","BNC2014","spoken","you_SPP2","you","SPP2","SPP2",TRUE
"23825","SVLK","BNC2014","spoken","use_VPRTACT","use","VPRT","VPRT",TRUE
"23826","SVLK","BNC2014","spoken","your_SPP2","your","SPP2","SPP2",TRUE
"23827","SVLK","BNC2014","spoken","career_NN","career","NN","NN",TRUE
"23828","SVLK","BNC2014","spoken","service_NNNCOMP","service","NN","NN",TRUE
"23829","SVLK","BNC2014","spoken","you_SPP2","you","SPP2","SPP2",TRUE
"23830","SVLK","BNC2014","spoken","'re_VPRTCONT","'re","VPRT","VPRT",TRUE
"23831","SVLK","BNC2014","spoken","going_GTO","going","GTO","GTO",TRUE
"23832","SVLK","BNC2014","spoken","to_TO","to","IN","IN",TRUE
"23833","SVLK","BNC2014","spoken","do_VBACT","do","VB","VB",TRUE
"23834","SVLK","BNC2014","spoken","better_JJPR","better","JJPR","RB",FALSE
"23835","SVLK","BNC2014","spoken","._.",".",".",".",TRUE
"23836","SVLK","BNC2014","spoken","mm_FPUH","mm","FPUH","FPUH",TRUE
"23837","SVLK","BNC2014","spoken","yeah_DMA","yeah","DMA","DMA",TRUE
"23838","SVLK","BNC2014","spoken","yeah_DMA","yeah","DMA","DMA",TRUE
"23839","SVLK","BNC2014","spoken","._.",".",".",".",TRUE
"23840","SVLK","BNC2014","spoken","but_CC","but","CC","CC",TRUE
"23841","SVLK","BNC2014","spoken","whether_WHSC","whether","WHSC","WHSC",TRUE
"23842","SVLK","BNC2014","spoken","that_DEMO","that","DEMO","DEMO",TRUE
"23843","SVLK","BNC2014","spoken","'s_VPRTCONT","'s","VPRT","VPRT",TRUE
"23844","SVLK","BNC2014","spoken","because_CUZ","because","CUZ","CUZ",TRUE
"23845","SVLK","BNC2014","spoken","the_DT","the","DT","DT",TRUE
"23846","SVLK","BNC2014","spoken","people_NN","people","NN","NN",TRUE
"23847","SVLK","BNC2014","spoken","who_WHSC","who","WHSC","WHSC",TRUE
"23848","SVLK","BNC2014","spoken","would_MDWO","would","MDWO","MDWO",TRUE
"23849","SVLK","BNC2014","spoken","do_VBDOAUX","do","VB","VB",TRUE
"23850","SVLK","BNC2014","spoken","better_RB","better","RB","RB",TRUE
"23851","SVLK","BNC2014","spoken","tend_VBEXIST","tend","VB","VB",TRUE
"23852","SVLK","BNC2014","spoken","to_TO","to","IN","IN",TRUE
"23853","SVLK","BNC2014","spoken","but_CC","but","CC","CC",TRUE
"23854","SVLK","BNC2014","spoken","I_FPP1S","I","FPP1S","FPP1S",TRUE
"23855","SVLK","BNC2014","spoken","do_VPRTDOAUX","do","VPRT","VPRT",TRUE
"23856","SVLK","BNC2014","spoken","n't_XX0CONT","n't","XX0","XX0",TRUE
"23857","SVLK","BNC2014","spoken","know_VBMENTAL","know","VB","VB",TRUE
"23858","SVLK","BNC2014","spoken","erm_FPUH","erm","FPUH","FPUH",TRUE
"23859","SVLK","BNC2014","spoken","but_CC","but","CC","CC",TRUE
"23860","SVLK","BNC2014","spoken","that_DEMO","that","DEMO","DEMO",TRUE
"23861","SVLK","BNC2014","spoken","'s_VPRTCONTBEMA","'s","VPRT","VPRT",TRUE
"23862","SVLK","BNC2014","spoken","that_DEMO","that","DEMO","DEMO",TRUE
"23863","SVLK","BNC2014","spoken","'s_VPRTCONT","'s","VPRT","VPRT",TRUE
"23864","SVLK","BNC2014","spoken","always_FREQ","always","FREQ","FREQ",TRUE
"23865","SVLK","BNC2014","spoken","sort_NN","sort","NN","NN",TRUE
"23866","SVLK","BNC2014","spoken","of_INHDG","of","IN","IN",TRUE
"23867","SVLK","BNC2014","spoken","an_DT","an","DT","DT",TRUE
"23868","SVLK","BNC2014","spoken","issue_NN","issue","NN","NN",TRUE
"23869","SVLK","BNC2014","spoken","erm_FPUH","erm","FPUH","FPUH",TRUE
"23870","SVLK","BNC2014","spoken","._.",".",".",".",TRUE
"23871","SVLK","BNC2014","spoken","mm_FPUH","mm","FPUH","FPUH",TRUE
"23872","SVLK","BNC2014","spoken","._.",".",".",".",TRUE
"23873","SVLK","BNC2014","spoken","and_CC","and","CC","CC",TRUE
"23874","SVLK","BNC2014","spoken","the_DT","the","DT","DT",TRUE
"23875","SVLK","BNC2014","spoken","other_JJAT","other","JJAT","JJAT",TRUE
"23876","SVLK","BNC2014","spoken","flip_JJAT","flip","JJAT","JJAT",TRUE
"23877","SVLK","BNC2014","spoken","side_NN","side","NN","NN",TRUE
"23878","SVLK","BNC2014","spoken","of_IN","of","IN","IN",TRUE
"23879","SVLK","BNC2014","spoken","that_DEMO","that","DEMO","DEMO",TRUE
"23880","SVLK","BNC2014","spoken","issue_NN","issue","NN","NN",TRUE
"23881","SVLK","BNC2014","spoken","is_VPRT","is","VPRT","VPRT",TRUE
"23882","SVLK","BNC2014","spoken","if_COND","if","COND","COND",TRUE
"23883","SVLK","BNC2014","spoken","they_TPP3P","they","TPP3P","TPP3P",TRUE
"23884","SVLK","BNC2014","spoken","did_VBDDOAUX","did","VBD","VBD",TRUE
"23885","SVLK","BNC2014","spoken","all_QUAN","all","QUAN","QUAN",TRUE
"23886","SVLK","BNC2014","spoken","come_VBACT","come","VB","VB",TRUE
"23887","SVLK","BNC2014","spoken","there_EX","there","EX","EX",TRUE
"23888","SVLK","BNC2014","spoken","'s_VPRTCONT","'s","VPRT","VPRT",TRUE
"23889","SVLK","BNC2014","spoken","no_XX0","no","XX0","XX0",TRUE
"23890","SVLK","BNC2014","spoken","way_NN","way","NN","NN",TRUE
"23891","SVLK","BNC2014","spoken","we_FPP1P","we","FPP1P","FPP1P",TRUE
"23892","SVLK","BNC2014","spoken","'d_MDWOCONT","'d","MDWO","MDWO",TRUE
"23893","SVLK","BNC2014","spoken","have_VB","have","VB","VB",TRUE
"23894","SVLK","BNC2014","spoken","enough_JJAT","enough","JJAT","JJAT",TRUE
"23895","SVLK","BNC2014","spoken","resources_NN","resources","NN","NN",TRUE
"23896","SVLK","BNC2014","spoken","to_TO","to","IN","IN",TRUE
"23897","SVLK","BNC2014","spoken","see_VBMENTAL","see","VB","VB",TRUE
"23898","SVLK","BNC2014","spoken","them_TPP3P","them","TPP3P","TPP3P",TRUE
"23899","SVLK","BNC2014","spoken","all_QUAN","all","QUAN","QUAN",TRUE
"23900","SVLK","BNC2014","spoken","._.",".",".",".",TRUE
"23901","SVLK","BNC2014","spoken","mm_FPUH","mm","FPUH","FPUH",TRUE
"23902","SVLK","BNC2014","spoken","._.",".",".",".",TRUE
"23903","SVLK","BNC2014","spoken","so_SO","so","SO","SO",TRUE
"23904","SVLK","BNC2014","spoken","erm_FPUH","erm","FPUH","FPUH",TRUE
"23905","SVLK","BNC2014","spoken","I_FPP1S","I","FPP1S","FPP1S",TRUE
"23906","SVLK","BNC2014","spoken","mean_VPRTCOMM","mean","VPRT","VPRT",TRUE
"23907","SVLK","BNC2014","spoken","the_DT","the","DT","DT",TRUE
"23908","SVLK","BNC2014","spoken","workload_NN","workload","NN","NN",TRUE
"23909","SVLK","BNC2014","spoken","issue_NNNCOMP","issue","NN","NN",TRUE
"23910","SVLK","BNC2014","spoken","particularly_RB","particularly","RB","RB",TRUE
"23911","SVLK","BNC2014","spoken","on_IN","on","IN","IN",TRUE
"23912","SVLK","BNC2014","spoken","the_DT","the","DT","DT",TRUE
"23913","SVLK","BNC2014","spoken","one_CD","one","CD","CD",TRUE
"23914","SVLK","BNC2014","spoken","to_IN","to","IN","IN",TRUE
"23915","SVLK","BNC2014","spoken","one_CD","one","CD","CD",TRUE
"23916","SVLK","BNC2014","spoken","basis_NN","basis","NN","NN",TRUE
"23917","SVLK","BNC2014","spoken","erm_FPUH","erm","FPUH","FPUH",TRUE
"23918","SVLK","BNC2014","spoken","probably_HDG","probably","HDG","HDG",TRUE
"23919","SVLK","BNC2014","spoken","during_IN","during","IN","IN",TRUE
"23920","SVLK","BNC2014","spoken","my_FPP1S","my","FPP1S","FPP1S",TRUE
"23921","SVLK","BNC2014","spoken","time_NN","time","NN","NN",TRUE
"23922","SVLK","BNC2014","spoken","quadrupled_VBD","quadrupled","VBD","VBD",TRUE
"23923","SVLK","BNC2014","spoken","I_FPP1S","I","FPP1S","FPP1S",TRUE
"23924","SVLK","BNC2014","spoken","would_MDWO","would","MDWO","MDWO",TRUE
"23925","SVLK","BNC2014","spoken","think_VBMENTAL","think","VB","VB",TRUE
"23926","SVLK","BNC2014","spoken","._.",".",".",".",TRUE
"23927","SVLK","BNC2014","spoken","mm_FPUH","mm","FPUH","FPUH",TRUE
"23928","SVLK","BNC2014","spoken","._.",".",".",".",TRUE
"23929","SVLK","BNC2014","spoken","and_CC","and","CC","CC",TRUE
"23930","SVLK","BNC2014","spoken","in_IN","in","IN","IN",TRUE
"23931","SVLK","BNC2014","spoken","addition_NNCC","addition","NN","NN",TRUE
"23932","SVLK","BNC2014","spoken","to_IN","to","IN","IN",TRUE
"23933","SVLK","BNC2014","spoken","that_DEMO","that","DEMO","DEMO",TRUE
"23934","SVLK","BNC2014","spoken","when_WHSC","when","WHSC","WHSC",TRUE
"23935","SVLK","BNC2014","spoken","I_FPP1S","I","FPP1S","FPP1S",TRUE
"23936","SVLK","BNC2014","spoken","first_RB","first","RB","RB",TRUE
"23937","SVLK","BNC2014","spoken","started_VBDASPECT","started","VBD","VBD",TRUE
"23938","SVLK","BNC2014","spoken","which_WHSC","which","WHSC","WHSC",TRUE
"23939","SVLK","BNC2014","spoken","was_VBD","was","VBD","VBD",TRUE
"23940","SVLK","BNC2014","spoken","probably_HDG","probably","HDG","HDG",TRUE
"23941","SVLK","BNC2014","spoken","thirty_CD","thirty","CD","CD",TRUE
"23942","SVLK","BNC2014","spoken","years_NN","years","NN","NN",TRUE
"23943","SVLK","BNC2014","spoken","ago_TIME","ago","TIME","TIME",TRUE
"23944","SVLK","BNC2014","spoken","we_FPP1P","we","FPP1P","FPP1P",TRUE
"23945","SVLK","BNC2014","spoken","had_VBD","had","VBD","VBD",TRUE
"23946","SVLK","BNC2014","spoken","an_DT","an","DT","DT",TRUE
"23947","SVLK","BNC2014","spoken","hour_NN","hour","NN","NN",TRUE
"23948","SVLK","BNC2014","spoken","per_IN","per","IN","IN",TRUE
"23949","SVLK","BNC2014","spoken","student_NN","student","NN","NN",TRUE
"23950","SVLK","BNC2014","spoken","nowadays_TIME","nowadays","TIME","TIME",TRUE
"23951","SVLK","BNC2014","spoken","we_FPP1P","we","FPP1P","FPP1P",TRUE
"23952","SVLK","BNC2014","spoken","have_VPRT","have","VPRT","VPRT",TRUE
"23953","SVLK","BNC2014","spoken","ten_CD","ten","CD","CD",TRUE
"23954","SVLK","BNC2014","spoken","minutes_NN","minutes","NN","NN",TRUE
"23955","SVLK","BNC2014","spoken","._.",".",".",".",TRUE
"23956","SVLK","BNC2014","spoken","mm_FPUH","mm","FPUH","FPUH",TRUE
"23957","SVLK","BNC2014","spoken","._.",".",".",".",TRUE
"23958","SVLK","BNC2014","spoken","what_WHQU","what","WHQU","WHQU",TRUE
"23959","SVLK","BNC2014","spoken","can_MDCA","can","MDCA","MDCA",TRUE
"23960","SVLK","BNC2014","spoken","you_SPP2","you","SPP2","SPP2",TRUE
"23961","SVLK","BNC2014","spoken","do_VBACT","do","VB","VB",TRUE
"23962","SVLK","BNC2014","spoken","in_IN","in","IN","IN",TRUE
"23963","SVLK","BNC2014","spoken","ten_CD","ten","CD","CD",TRUE
"23964","SVLK","BNC2014","spoken","minutes_NN","minutes","NN","NN",TRUE
"23965","SVLK","BNC2014","spoken","?_.","?",".",".",TRUE
"23966","SVLK","BNC2014","spoken","so_SO","so","SO","SO",TRUE
"23967","SVLK","BNC2014","spoken","not_XX0","not","XX0","XX0",TRUE
"23968","SVLK","BNC2014","spoken","._.",".",".",".",TRUE
"23969","SVLK","BNC2014","spoken","well_DMA","well","DMA","DMA",TRUE
"23970","SVLK","BNC2014","spoken","the_DT","the","DT","DT",TRUE
"23971","SVLK","BNC2014","spoken","doctor_NN","doctor","NN","NN",TRUE
"23972","SVLK","BNC2014","spoken","has_MDNE","has","MDNE","MDNE",TRUE
"23973","SVLK","BNC2014","spoken","to_TO","to","IN","IN",TRUE
"23974","SVLK","BNC2014","spoken","see_VBMENTAL","see","VB","VB",TRUE
"23975","SVLK","BNC2014","spoken","you_SPP2","you","SPP2","SPP2",TRUE
"23976","SVLK","BNC2014","spoken","in_IN","in","IN","IN",TRUE
"23977","SVLK","BNC2014","spoken","three_CD","three","CD","CD",TRUE
"23978","SVLK","BNC2014","spoken","so_SO","so","SO","SO",TRUE
"23979","SVLK","BNC2014","spoken","what_WHQU","what","WHQU","WHQU",TRUE
"23980","SVLK","BNC2014","spoken","can_MDCA","can","MDCA","MDCA",TRUE
"23981","SVLK","BNC2014","spoken","you_SPP2","you","SPP2","SPP2",TRUE
"23982","SVLK","BNC2014","spoken","tell_VBCOMM","tell","VB","VB",TRUE
"23983","SVLK","BNC2014","spoken","him_TPP3S","him","TPP3S","TPP3S",TRUE
"23984","SVLK","BNC2014","spoken","in_IN","in","IN","IN",TRUE
"23985","SVLK","BNC2014","spoken","three_CD","three","CD","CD",TRUE
"23986","SVLK","BNC2014","spoken","minutes_NN","minutes","NN","NN",TRUE
"23987","SVLK","BNC2014","spoken","?_.","?",".",".",TRUE
"23988","SVLK","BNC2014","spoken","is_VPRTBEMAYNQU","is","VPRT","VPRT",TRUE
"23989","SVLK","BNC2014","spoken","it_PIT","it","PIT","PIT",TRUE
"23990","SVLK","BNC2014","spoken","three_CD","three","CD","CD",TRUE
"23991","SVLK","BNC2014","spoken","?_.","?",".",".",TRUE
"23992","SVLK","BNC2014","spoken","yeah_DMA","yeah","DMA","DMA",TRUE
"23993","SVLK","BNC2014","spoken","three_CD","three","CD","CD",TRUE
"23994","SVLK","BNC2014","spoken","minutes_NN","minutes","NN","NN",TRUE
"23995","SVLK","BNC2014","spoken","._.",".",".",".",TRUE
"23996","SVLK","BNC2014","spoken","three_CD","three","CD","CD",TRUE
"23997","SVLK","BNC2014","spoken","?_.","?",".",".",TRUE
"23998","SVLK","BNC2014","spoken","three_CD","three","CD","CD",TRUE
"23999","SVLK","BNC2014","spoken","minutes_NN","minutes","NN","NN",TRUE
"24000","SVLK","BNC2014","spoken","is_VPRTBEMA","is","VPRT","VPRT",TRUE
"24001","SVLK","BNC2014","spoken","the_DT","the","DT","DT",TRUE
"24002","SVLK","BNC2014","spoken","allotted_JJAT","allotted","JJAT","JJAT",TRUE
"24003","SVLK","BNC2014","spoken","time_NN","time","NN","NN",TRUE
"24004","SVLK","BNC2014","spoken","._.",".",".",".",TRUE
"24005","SVLK","BNC2014","spoken","no_DMA","no","DMA","DMA",TRUE
"24006","SVLK","BNC2014","spoken","._.",".",".",".",TRUE
"24007","SVLK","BNC2014","spoken","is_VPRTBEMA","is","BEMA","NULL",FALSE
"24008","SVLK","BNC2014","spoken","'s_VPRTCONT","'s","CONT","CONT",TRUE
"24009","SVLK","BNC2014","spoken","said_VBDCOMM","said","COMM","COMM",TRUE
"24010","SVLK","BNC2014","spoken","'ve_VPRTCONT","'ve","CONT","CONT",TRUE
"24011","SVLK","BNC2014","spoken","just_RBEMPH","just","EMPH","TIME",FALSE
"24012","SVLK","BNC2014","spoken","did_VBDDOAUX","did","DOAUX","DOAUX",TRUE
"24013","SVLK","BNC2014","spoken","from_INSTPR","from","STPR","STPR",TRUE
"24014","SVLK","BNC2014","spoken","was_VBDBEMA","was","BEMA","BEMA",TRUE
"24015","SVLK","BNC2014","spoken","tell_VBCOMM","tell","COMM","COMM",TRUE
"24016","SVLK","BNC2014","spoken","involved_VBNEXIST","involved","EXIST","EXIST",TRUE
"24017","SVLK","BNC2014","spoken","mean_VPRTCOMM","mean","COMM","COMM",TRUE
"24018","SVLK","BNC2014","spoken","of_INHDG","of","HDG","HDG",TRUE
"24019","SVLK","BNC2014","spoken","years_NNNCOMP","years","NCOMP","NULL",FALSE
"24020","SVLK","BNC2014","spoken","was_VBDSPLIT","was","SPLIT","SPLIT",TRUE
"24021","SVLK","BNC2014","spoken","delivering_PROGACT","delivering","ACT","ACT",TRUE
"24022","SVLK","BNC2014","spoken","did_VBDEMPHDOAUX","did","EMPH","EMPH",TRUE
"24023","SVLK","BNC2014","spoken","continue_VBASPECT","continue","ASPECT","ASPECT",TRUE
"24024","SVLK","BNC2014","spoken","see_VBMENTAL","see","MENTAL","MENTAL",TRUE
"24025","SVLK","BNC2014","spoken","think_VPRTMENTAL","think","MENTAL","MENTAL",TRUE
"24026","SVLK","BNC2014","spoken","'s_VPRTCONTBEMA","'s","CONT","CONT",TRUE
"24027","SVLK","BNC2014","spoken","more_RBEMPH","more","EMPH","EMPH",TRUE
"24028","SVLK","BNC2014","spoken","describe_VBCOMM","describe","COMM","COMM",TRUE
