Filename	Level	Dim1	Dim2	Dim3	Dim4	Dim5	Dim6	TextType
NM_2_Informative_0005.txt	E	-19.4215	-1.3659	9.3669	-5.5604	-1.1032	-1.1282	Learned exposition
NM_2_Informative_0006.txt	E	-13.5066	-2.5230	2.9982	-4.8198	3.9937	-0.2469	Scientific exposition
NM_2_Informative_0007.txt	E	-20.9641	-4.3062	6.7529	-5.9291	-0.3171	-1.5408	Learned exposition
NM_2_Informative_0008.txt	E	-14.4383	1.5129	4.8841	-2.5331	-0.6280	-2.7221	General narrative exposition
NM_2_Informative_0009.txt	E	-17.3588	-3.3003	7.3962	-4.9407	1.0002	-1.8455	Learned exposition
NM_2_Informative_0010.txt	E	-16.2248	-1.9148	5.5629	-6.0330	-2.8300	-1.1574	Learned exposition
NM_2_Informative_0011.txt	E	-22.7397	-5.8386	9.9732	-7.7190	1.8486	-2.0217	Learned exposition
NM_2_Informative_0012.txt	E	-17.8254	1.6648	10.2369	-1.0847	-0.3383	-1.8065	Learned exposition
NM_2_Instructional_0001.txt	E	-15.8353	0.1403	5.5195	-5.2997	-1.6104	-0.9379	Learned exposition
NM_2_Instructional_0002.txt	E	-9.4229	-1.7044	4.6684	-0.7518	-3.4168	-1.6493	General narrative exposition
NM_2_Instructional_0003.txt	E	-11.1783	0.2073	4.8599	1.2047	-2.9637	-2.9234	General narrative exposition
NM_2_Instructional_0004.txt	E	-8.8356	0.9540	8.4305	-4.8618	-2.2470	-2.0946	General narrative exposition
NM_2_Instructional_0005.txt	E	-13.0188	0.6717	9.8370	-0.1215	-2.2320	-2.3491	Learned exposition
NM_2_Instructional_0006.txt	E	-12.4176	-2.4879	7.6095	-2.9236	-2.3728	-1.5114	Learned exposition
NM_2_Instructional_0007.txt	E	-11.9131	-2.3071	4.4981	-0.7948	-1.8728	-2.3046	General narrative exposition
NM_2_Instructional_0008.txt	E	-6.1401	-0.6210	6.3610	-2.6658	-0.9072	-1.0348	General narrative exposition
NM_2_Instructional_0009.txt	E	-7.3994	-0.5833	7.8149	7.5038	-1.8491	-1.2084	General narrative exposition
NM_2_Instructional_0010.txt	E	-10.4987	-2.3234	7.7384	0.0685	-2.8195	-2.0539	General narrative exposition
NM_2_Instructional_0011.txt	E	-6.3181	-0.3988	8.6221	-2.1736	-3.3298	-1.7160	General narrative exposition
NM_2_Instructional_0012.txt	E	-15.3835	-0.3484	7.4154	-3.1598	-1.8100	-0.9039	Learned exposition
NM_2_Instructional_0013.txt	E	-14.7263	-3.2384	10.0760	-0.7148	-2.3736	-2.3179	Learned exposition
NM_2_Instructional_0014.txt	E	-9.5697	0.3514	5.7884	-3.9702	-2.6154	-2.3850	General narrative exposition
NM_2_Instructional_0015.txt	E	-9.7418	0.8081	8.2033	-3.4368	-0.1372	-1.9919	General narrative exposition
NM_2_Instructional_0016.txt	E	-13.2913	-2.7549	8.8112	-2.7801	-2.5613	-2.1605	Learned exposition
NM_2_Instructional_0017.txt	E	-10.2115	1.5469	4.2844	-0.6425	-2.9662	-0.0343	General narrative exposition
NM_2_Narrative_0001.txt	E	6.2049	2.9193	-2.5121	0.1325	-2.1033	2.5960	Imaginative narrative
NM_2_Narrative_0002.txt	E	-0.1430	3.9808	0.8316	-2.1072	1.1939	-0.2130	Imaginative narrative
NM_2_Narrative_0003.txt	E	8.2800	3.7373	0.5752	2.9847	-0.3941	-1.9169	Involved persuasion
NM_2_Narrative_0004.txt	E	-3.1190	-0.2909	0.1035	0.0126	1.3838	-3.4950	General narrative exposition
NM_2_Narrative_0005.txt	E	5.6201	-1.1217	-0.0499	-1.0667	-0.4275	-1.8065	Involved persuasion
NM_2_Narrative_0006.txt	E	-4.2746	4.9993	2.4375	-3.8250	-1.5074	-2.2042	General narrative exposition
NM_2_Narrative_0007.txt	E	16.6316	6.8181	1.4401	-0.5783	-1.2003	0.2635	Imaginative narrative
NM_2_Narrative_0008.txt	E	-5.3988	6.1029	0.1329	0.2828	-3.1214	-1.4461	General narrative exposition
NM_2_Narrative_0009.txt	E	0.8369	2.9308	6.4037	1.3012	-2.0604	0.5360	Involved persuasion
NM_2_Personal_0001.txt	E	-0.1871	-2.9267	1.4674	-0.6004	-1.5270	-0.0287	Involved persuasion
NM_2_Poetry_0001.txt	E	3.2838	-2.0728	5.9311	0.7522	-3.9201	-3.4950	Involved persuasion
NM_2_Spoken_0001.txt	E	10.3523	-0.3716	0.8054	-2.2389	-2.0259	1.9442	Involved persuasion
NM_2_Spoken_00018.txt	E	-6.0972	-1.8244	4.1692	-3.0183	-1.3123	-0.2526	General narrative exposition
NM_2_Spoken_0002.txt	E	-2.8294	-1.5382	9.5974	2.1473	0.8600	-2.1007	Involved persuasion
NM_2_Spoken_0003.txt	E	21.5302	-1.1361	0.1670	-0.3667	-3.4139	-1.5200	Informational interaction
NM_2_Spoken_0004.txt	E	16.7180	-2.9624	0.9052	-1.8033	-2.5615	-1.9445	Involved persuasion
NM_2_Spoken_0005.txt	E	14.7028	-2.8183	1.7682	1.2178	-2.5809	-0.9463	Involved persuasion
NM_2_Spoken_0006.txt	E	9.6904	-0.4895	0.5130	-3.8649	2.3099	-0.7342	Involved persuasion
NM_2_Spoken_0007.txt	E	13.3551	1.9438	1.9369	-3.6946	0.3763	-1.5138	Involved persuasion
NM_2_Spoken_0008.txt	E	4.8322	0.7279	2.0873	1.6615	-2.4592	-1.1993	Involved persuasion
NM_2_Spoken_0009.txt	E	-1.9755	-2.4250	0.9075	-2.9314	1.3938	-1.5386	General narrative exposition
NM_2_Spoken_0010.txt	E	10.3489	-0.5207	1.2843	2.3060	0.1079	1.1252	Involved persuasion
NM_2_Spoken_0011.txt	E	22.8223	-4.1441	-0.7744	-1.1954	-2.1200	-2.8750	Informational interaction
NM_2_Spoken_0012.txt	E	4.0428	-2.5156	5.2836	-2.2007	1.4360	0.9495	Involved persuasion
NM_2_Spoken_0013.txt	E	6.9025	-4.5059	3.7208	3.7539	0.8858	0.5148	Involved persuasion
NM_2_Spoken_0014.txt	E	5.1430	-1.9108	3.8041	-4.9397	-1.4297	-2.9043	Involved persuasion
NM_2_Spoken_0015.txt	E	17.1685	-2.6169	2.5450	-2.0036	-3.1371	-1.3736	Involved persuasion
NM_2_Spoken_0016.txt	E	-0.9322	-1.8633	-1.2895	-1.8419	-1.6347	-0.4498	Involved persuasion
NM_2_Spoken_0017.txt	E	10.1855	-2.3229	2.2889	-1.3924	-0.3962	0.4995	Involved persuasion
Piece_of_cake_3e_Informative_0001.txt	D	-7.5770	-1.6755	4.2735	-0.2977	0.0378	-2.6198	General narrative exposition
Piece_of_cake_3e_Informative_0002.txt	D	-10.4365	0.6228	5.6715	-3.6698	0.4285	-1.0509	General narrative exposition
Piece_of_cake_3e_Informative_0003.txt	D	-13.5412	-1.1979	5.5268	-1.7462	1.3845	-2.1805	Learned exposition
Piece_of_cake_3e_Informative_0004.txt	D	-13.6019	-2.1459	3.6802	-1.4603	-1.9526	-3.4950	General narrative exposition
Piece_of_cake_3e_Instructional_0001.txt	D	-7.4415	-2.4715	10.1409	0.5784	-3.4933	-2.8243	General narrative exposition
Piece_of_cake_3e_Instructional_0002.txt	D	-6.7322	-3.2905	5.7814	0.4975	-3.5341	-2.2817	General narrative exposition
Piece_of_cake_3e_Instructional_0003.txt	D	-4.0718	-3.9797	5.5029	-0.9374	1.1481	-2.6143	General narrative exposition
Piece_of_cake_3e_Instructional_0004.txt	D	-1.9586	-0.8685	5.6061	4.2920	-2.0099	-0.7281	Involved persuasion
Piece_of_cake_3e_Instructional_0005.txt	D	-4.8308	0.7109	7.2017	-1.5845	-1.8339	-2.9058	General narrative exposition
Piece_of_cake_3e_Instructional_0006.txt	D	-7.4449	-2.3266	5.2284	1.2977	-0.4724	-1.3136	General narrative exposition
Piece_of_cake_3e_Instructional_0007.txt	D	-10.6582	-2.9413	4.9489	4.8205	0.4319	-1.4246	General narrative exposition
Piece_of_cake_3e_Instructional_0008.txt	D	-4.6081	-4.2218	4.4691	-1.3176	-1.9138	-0.0555	General narrative exposition
Piece_of_cake_3e_Instructional_0009.txt	D	-10.0704	-4.3426	5.1687	-3.8421	-3.0046	0.1821	General narrative exposition
Piece_of_cake_3e_Narrative_0001.txt	D	-1.7988	4.2291	5.1303	1.6116	0.9552	-0.5484	Involved persuasion
Piece_of_cake_3e_Poetry_0001.txt	D	-8.0103	-1.5499	1.8837	0.0517	-3.5241	-1.7993	General narrative exposition
Piece_of_cake_3e_Spoken_0001.txt	D	6.8326	-6.0517	5.7708	-0.5296	-0.7370	-3.4950	Involved persuasion
Piece_of_cake_3e_Spoken_0002.txt	D	21.2119	-3.4043	0.4083	2.0593	-0.7543	-1.6446	Informational interaction
Piece_of_cake_3e_Spoken_0003.txt	D	13.7187	-3.0177	-0.2139	-4.0579	-1.8654	-2.2676	Involved persuasion
Piece_of_cake_3e_Spoken_0004.txt	D	17.4722	-5.8294	1.6610	2.9471	-3.6944	-1.4026	Involved persuasion
Piece_of_cake_3e_Spoken_0005.txt	D	23.3262	-5.5022	-1.5764	0.9706	-1.6126	-1.8964	Informational interaction
Piece_of_cake_3e_Spoken_0006.txt	D	12.4184	-2.1232	1.0834	-3.5765	-1.9760	-0.9341	Involved persuasion
Piece_of_cake_3e_Spoken_0007.txt	D	15.6330	0.4123	-2.2597	0.4254	-1.3735	-2.4946	Involved persuasion
Piece_of_cake_3e_Spoken_0008.txt	D	5.1708	-1.7080	2.5469	1.6571	-1.7657	-1.1409	Involved persuasion
Piece_of_cake_3e_Spoken_0009.txt	D	-2.8422	-2.3155	6.4902	-0.7745	3.2612	-0.6878	General narrative exposition
Piece_of_cake_3e_Spoken_0010.txt	D	4.7805	-2.7372	2.6429	3.1195	-0.2323	0.3528	Involved persuasion
Piece_of_cake_3e_Spoken_0011.txt	D	3.2992	2.5386	2.5675	-1.8093	-2.0770	2.4081	Involved persuasion
Piece_of_cake_3e_Spoken_0012.txt	D	1.2131	-1.4790	1.7630	1.0763	-2.8894	-1.9090	Involved persuasion
Piece_of_cake_3e_Spoken_0013.txt	D	9.5434	2.3169	1.2253	-0.9967	-0.8047	1.2898	Involved persuasion
Piece_of_cake_3e_Spoken_0014.txt	D	24.7187	-1.6784	3.3568	1.9645	-0.6285	-0.5630	Informational interaction
Piece_of_cake_3e_Spoken_0015.txt	D	12.3123	-0.5422	3.9027	0.7357	-2.5811	2.7974	Involved persuasion
Piece_of_cake_3e_Spoken_0016.txt	D	24.9732	-4.9363	-1.6696	-1.4393	-3.9201	-1.8179	Informational interaction
Piece_of_cake_4e_Informative_0001.txt	C	-2.1247	-2.9611	0.4486	0.9614	-2.1309	-2.5577	Involved persuasion
Piece_of_cake_4e_Informative_0002.txt	C	-7.8817	-1.2714	5.5275	2.7677	-2.1035	-2.6207	General narrative exposition
Piece_of_cake_4e_Informative_0003.txt	C	-11.6883	-2.6249	3.0488	-2.5751	-0.3498	-3.1443	General narrative exposition
Piece_of_cake_4e_Instructional_0001.txt	C	0.2633	-2.0047	6.4664	-0.7997	-3.9201	-1.9410	Involved persuasion
Piece_of_cake_4e_Instructional_0002.txt	C	-9.0759	-2.3804	3.2216	0.3566	-1.2008	-1.5269	General narrative exposition
Piece_of_cake_4e_Instructional_0003.txt	C	-4.6438	-3.4629	3.8143	5.6864	-3.9201	-2.5539	Involved persuasion
Piece_of_cake_4e_Instructional_0004.txt	C	-6.2190	-2.6693	6.6020	0.4350	1.4340	-1.7003	General narrative exposition
Piece_of_cake_4e_Instructional_0005.txt	C	-8.0058	-3.0467	3.6333	-2.6293	-2.7377	-0.8231	General narrative exposition
Piece_of_cake_4e_Instructional_0006.txt	C	-3.6734	-3.4074	2.4056	-3.5977	-1.1436	-0.7158	General narrative exposition
Piece_of_cake_4e_Instructional_0007.txt	C	-2.8359	-3.2894	5.4393	2.6699	-2.3545	-1.1110	Involved persuasion
Piece_of_cake_4e_Instructional_0008.txt	C	-5.8134	-1.7667	3.0647	-2.6804	-3.2972	-0.9922	General narrative exposition
Piece_of_cake_4e_Narrative_0002.txt	C	2.2019	5.2345	1.4376	-3.3946	-0.0101	-1.4948	Imaginative narrative
Piece_of_cake_4e_Personal_0001.txt	C	6.6271	0.2767	-3.8861	1.7353	-2.8894	-0.9707	Imaginative narrative
Piece_of_cake_4e_Poetry_0001.txt	C	-8.0883	-1.6474	4.9828	-4.1630	1.9629	-0.2353	General narrative exposition
Piece_of_cake_4e_Spoken_0001.txt	C	4.8645	-5.9687	3.4892	-0.7050	-0.9946	-3.4950	Involved persuasion
Piece_of_cake_4e_Spoken_0002.txt	C	14.4583	-3.2607	0.4790	3.5972	-2.2969	-1.6645	Involved persuasion
Piece_of_cake_4e_Spoken_0003.txt	C	15.2509	-3.7318	0.4193	-1.4847	-1.4618	-1.2135	Involved persuasion
Piece_of_cake_4e_Spoken_0004.txt	C	-0.9263	-0.3539	4.3039	-4.7647	-0.7791	-1.1152	Involved persuasion
Piece_of_cake_4e_Spoken_0005.txt	C	4.6599	-5.2253	0.1983	7.3015	-2.4947	-3.1293	Involved persuasion
Piece_of_cake_4e_Spoken_0006.txt	C	13.2560	-5.2635	-1.5897	11.5796	-3.5198	-2.7250	Involved persuasion
Piece_of_cake_4e_Spoken_0007.txt	C	7.8507	-1.2572	-0.0199	-1.7471	-1.8764	-1.3343	Involved persuasion
Piece_of_cake_4e_Spoken_0008.txt	C	22.8817	-0.3576	2.1403	-0.6176	-3.2003	-0.1602	Informational interaction
Piece_of_cake_4e_Spoken_0009.txt	C	1.0289	-2.7177	4.6758	3.9411	-0.5123	-1.9748	Involved persuasion
Piece_of_cake_4e_Spoken_0010.txt	C	14.3717	-6.1801	-4.7831	2.7638	-2.2690	-2.8816	Involved persuasion
Piece_of_cake_5e_Informative_0001.txt	B	-10.9965	-4.7159	3.3030	-1.0630	-1.3948	-2.8474	General narrative exposition
Piece_of_cake_5e_Informative_0002.txt	B	-13.7456	-1.8795	5.7753	-6.0225	-1.2604	-1.2897	Learned exposition
Piece_of_cake_5e_Informative_0003.txt	B	-1.8489	-3.8760	2.2868	-0.3764	-0.1596	-1.2154	Involved persuasion
Piece_of_cake_5e_Instructional_0001.txt	B	-1.9176	-4.9053	4.8195	-2.2213	-3.9201	1.0895	Involved persuasion
Piece_of_cake_5e_Instructional_0002.txt	B	-4.0528	-4.6287	5.1337	2.4538	-3.3854	-2.3746	Involved persuasion
Piece_of_cake_5e_Instructional_0003.txt	B	-8.5719	-1.4620	3.1983	1.4526	-2.1017	-0.9227	General narrative exposition
Piece_of_cake_5e_Instructional_0004.txt	B	-7.2084	-3.5803	3.2897	1.5714	-3.1207	-2.2772	General narrative exposition
Piece_of_cake_5e_Instructional_0005.txt	B	-14.0985	-4.1716	5.5037	-4.7478	-2.7012	-1.8279	Learned exposition
Piece_of_cake_5e_Instructional_0006.txt	B	-13.7385	-3.2984	2.5494	-2.7973	-2.1854	-1.9805	General narrative exposition
Piece_of_cake_5e_Instructional_0007.txt	B	-2.3217	-2.1824	3.9473	1.1230	-1.2516	-1.6981	Involved persuasion
Piece_of_cake_5e_Instructional_0008.txt	B	-4.8317	-2.3680	4.6531	3.6198	-3.1340	-1.1260	General narrative exposition
Piece_of_cake_5e_Instructional_0009.txt	B	-10.0463	-4.8025	7.0098	-4.0240	-3.6129	1.8173	General narrative exposition
Piece_of_cake_5e_Personal_0001.txt	B	-3.1296	-6.9536	7.8230	5.5814	1.0323	-1.8567	Involved persuasion
Piece_of_cake_5e_Spoken_0001.txt	B	12.4361	-5.9112	3.9470	-3.0240	-3.1471	-2.9005	Involved persuasion
Piece_of_cake_5e_Spoken_0002.txt	B	21.0851	-5.8795	-0.8122	-0.3776	-2.2417	-1.7841	Informational interaction
Piece_of_cake_5e_Spoken_0003.txt	B	18.5280	-7.1457	-1.3775	3.1442	-3.9201	-2.8717	Informational interaction
Piece_of_cake_5e_Spoken_0004.txt	B	28.2541	-3.3707	-1.5157	-1.7524	-2.2891	-0.6177	Informational interaction
Piece_of_cake_5e_Spoken_0005.txt	B	5.2093	-2.9965	2.9405	-7.0490	-1.6632	-0.3915	Involved persuasion
Piece_of_cake_5e_Spoken_00051.txt	B	9.4915	0.3607	-1.0980	-1.6635	-3.3679	-0.5024	Involved persuasion
Piece_of_cake_5e_Spoken_0006.txt	B	20.4424	-2.1578	-0.8082	-2.8097	-3.5492	-2.3293	Informational interaction
Piece_of_cake_6e_Informative_0001.txt	A	-9.8404	-5.6116	6.1055	-6.9686	-1.7019	-2.0156	General narrative exposition
Piece_of_cake_6e_Informative_0002.txt	A	-6.0707	-5.1531	9.3621	-0.8649	-1.2889	-2.3119	General narrative exposition
Piece_of_cake_6e_Instructional_0001.txt	A	-3.5604	-4.1700	6.3768	-2.3449	-3.9201	-3.1893	General narrative exposition
Piece_of_cake_6e_Instructional_0002.txt	A	3.8945	-2.8575	6.9632	-0.9229	-3.9201	-2.5977	Involved persuasion
Piece_of_cake_6e_Instructional_0003.txt	A	-4.2697	-5.0514	10.0591	1.6724	-3.7214	-0.3705	Involved persuasion
Piece_of_cake_6e_Instructional_0004.txt	A	-3.8865	-4.1727	7.6862	8.6801	-3.9201	-1.6660	Involved persuasion
Piece_of_cake_6e_Instructional_0005.txt	A	-7.4401	-4.1980	9.8417	-1.4267	-3.9201	-2.0253	General narrative exposition
Piece_of_cake_6e_Instructional_0006.txt	A	-4.1927	-2.9204	8.0388	1.8279	-3.5361	-1.2474	Involved persuasion
Piece_of_cake_6e_Instructional_0007.txt	A	-6.7815	-4.2075	5.2355	-0.6409	-3.7236	-2.8774	General narrative exposition
Piece_of_cake_6e_Instructional_0008.txt	A	-8.3529	-1.1524	6.7207	-2.8473	-3.6953	-1.7289	General narrative exposition
Piece_of_cake_6e_Narrative_0001.txt	A	-15.2831	-1.5602	1.7114	-4.5716	-1.1651	-3.0272	Learned exposition
Piece_of_cake_6e_Spoken_0001.txt	A	14.5513	-6.7057	0.8718	-5.3028	-3.5765	-2.9550	Involved persuasion
Piece_of_cake_6e_Spoken_0002.txt	A	11.9149	-5.7113	0.3458	-3.3345	-2.3695	-1.7227	Involved persuasion
Piece_of_cake_6e_Spoken_0003.txt	A	25.7673	-3.4140	-2.1467	-2.5536	-2.7375	-3.4950	Informational interaction
Piece_of_cake_6e_Spoken_0004.txt	A	13.0258	-2.2879	-4.6045	-5.7680	-1.8638	-2.8650	Imaginative narrative
Piece_of_cake_6e_Spoken_0005.txt	A	0.0295	-6.2399	-1.2219	-6.7015	-1.6822	0.0211	Situated reportage
Piece_of_cake_6e_Spoken_0006.txt	A	8.8739	-6.4126	0.1984	0.5880	-3.6638	-2.6893	Involved persuasion
Solutions_Elementary_Informative_0001.txt	A	-4.0442	-3.2555	3.6839	-6.6599	-0.8695	-2.6784	General narrative exposition
Solutions_Elementary_Informative_0002.txt	A	16.7831	-3.5534	3.8157	-5.9639	-2.1188	-3.4950	Involved persuasion
Solutions_Elementary_Informative_0003.txt	A	2.2538	-5.4261	-0.2849	-4.4419	-2.8880	-2.1708	Involved persuasion
Solutions_Elementary_Informative_0004.txt	A	-1.3015	-5.3063	5.7901	-5.5872	-1.3545	-1.8312	Involved persuasion
Solutions_Elementary_Informative_0005.txt	A	-1.7505	-5.7070	2.8724	-5.6047	-2.8792	-1.8869	Involved persuasion
Solutions_Elementary_Informative_0006.txt	A	-4.0178	0.1266	0.8425	-1.7667	-2.9627	-1.0659	General narrative exposition
Solutions_Elementary_Informative_0007.txt	A	-1.8398	-1.5113	-4.5879	-6.1618	-1.0979	-1.9529	Situated reportage
Solutions_Elementary_Informative_0008.txt	A	8.6061	-2.7427	-4.7183	-3.5079	-2.8820	-0.8059	Involved persuasion
Solutions_Elementary_Informative_0009.txt	A	1.6300	-0.5673	2.0875	1.2738	-2.4299	-2.5943	Involved persuasion
Solutions_Elementary_Informative_0010.txt	A	-1.7456	-3.2517	2.7415	4.1156	-2.1468	-2.1224	Involved persuasion
Solutions_Elementary_Instructional_0001.txt	A	-11.5259	-1.4924	7.4678	-5.3214	-3.9201	-3.4950	General narrative exposition
Solutions_Elementary_Instructional_0002.txt	A	-14.6958	-4.2733	5.3530	-4.6688	-3.9201	-1.9993	Learned exposition
Solutions_Elementary_Instructional_0003.txt	A	-13.4779	-5.8115	1.3453	-5.9411	-2.3020	-3.1772	Learned exposition
Solutions_Elementary_Instructional_0004.txt	A	-12.1102	-5.0248	3.4558	-4.3866	-3.9201	-1.2112	General narrative exposition
Solutions_Elementary_Instructional_0005.txt	A	-6.3889	-5.1178	4.9714	-2.3780	-3.7229	-3.4950	General narrative exposition
Solutions_Elementary_Instructional_0006.txt	A	-11.1106	-5.9974	-0.0421	-4.6019	-3.1051	-2.8741	General narrative exposition
Solutions_Elementary_Instructional_0007.txt	A	-8.7018	-3.6916	2.6328	-3.2427	-3.9201	-2.8727	General narrative exposition
Solutions_Elementary_Instructional_0008.txt	A	-11.4433	-2.8471	0.5521	-2.2435	-3.9201	-2.5258	General narrative exposition
Solutions_Elementary_Instructional_0009.txt	A	-9.4458	-1.1547	3.8954	-3.1048	-3.9201	-2.3960	General narrative exposition
Solutions_Elementary_Instructional_0010.txt	A	-12.3239	-3.7546	2.7518	-2.7993	-3.9201	-3.0333	General narrative exposition
Solutions_Elementary_Instructional_0011.txt	A	-6.6379	-4.3183	-4.9599	-5.1577	-3.7168	-0.9714	General narrative exposition
Solutions_Elementary_Instructional_0012.txt	A	-10.3665	-2.3669	0.1760	-4.0742	-2.7471	-1.3879	General narrative exposition
Solutions_Elementary_Instructional_0013.txt	A	-10.0265	-5.1704	0.3258	-6.6543	-2.9021	-0.9986	General narrative exposition
Solutions_Elementary_Instructional_0014.txt	A	-8.6608	-2.8400	1.0466	-0.6570	-3.9201	-2.8508	General narrative exposition
Solutions_Elementary_Instructional_0015.txt	A	-3.7957	-4.6588	-0.7509	0.8019	-3.9201	-1.9283	General narrative exposition
Solutions_Elementary_Instructional_0016.txt	A	-10.9882	-2.5851	-0.6763	-3.4862	-3.9201	-0.9424	General narrative exposition
Solutions_Elementary_Instructional_0017.txt	A	-7.6132	-1.8135	4.4166	-0.5735	-3.9201	-2.1338	General narrative exposition
Solutions_Elementary_Instructional_0018.txt	A	-18.0588	-3.3350	3.7667	-2.4062	-3.9201	-2.6807	Learned exposition
Solutions_Elementary_Instructional_0019.txt	A	-12.2081	-0.2429	2.4253	-1.8060	-3.9201	-3.1589	General narrative exposition
Solutions_Elementary_Instructional_0020.txt	A	-15.2860	-0.7570	2.0732	-4.2365	-3.9201	-3.1598	General narrative exposition
Solutions_Elementary_Narrative_0001.txt	A	5.4109	0.2087	0.8225	-5.9033	-3.5797	-3.4950	Involved persuasion
Solutions_Elementary_Personal_0001.txt	A	14.3551	-6.1800	1.2056	-7.5104	-3.7074	-2.8262	Involved persuasion
Solutions_Elementary_Personal_0002.txt	A	12.2216	-3.0875	-2.0293	-5.0342	-3.9201	-1.5191	Involved persuasion
Solutions_Elementary_Personal_0003.txt	A	6.9467	-2.3666	-3.0700	-4.6050	-3.6986	-2.4508	Involved persuasion
Solutions_Elementary_Poetry_0001.txt	A	17.4036	16.6553	-2.2428	-0.7473	-3.9201	-2.6293	Imaginative narrative
Solutions_Elementary_Spoken_0001.txt	A	29.1533	-4.6264	-1.7872	-6.6991	-3.5468	-2.6684	Informational interaction
Solutions_Elementary_Spoken_0002.txt	A	17.8912	-5.6449	-2.0885	-2.5069	-3.9201	-2.6674	Informational interaction
Solutions_Elementary_Spoken_0003.txt	A	21.3061	-2.7403	2.3900	0.6466	-3.1370	-2.0031	Informational interaction
Solutions_Elementary_Spoken_0004.txt	A	11.7677	-5.3363	0.8965	-6.1208	-3.4161	-2.7360	Involved persuasion
Solutions_Elementary_Spoken_0005.txt	A	16.0114	-5.4949	2.0840	-5.3459	-3.1701	-2.9234	Involved persuasion
Solutions_Elementary_Spoken_0006.txt	A	7.2646	-0.0531	-2.2203	-2.8743	-2.9180	-2.4088	Imaginative narrative
Solutions_Elementary_Spoken_0007.txt	A	3.5034	-4.2173	-0.6914	-5.4604	-1.4456	-1.7867	Involved persuasion
Solutions_Elementary_Spoken_0008.txt	A	15.8623	-5.2079	-0.8594	-5.8877	0.8621	0.0740	Involved persuasion
Solutions_Elementary_Spoken_0009.txt	A	17.0939	-3.4404	0.0765	-1.8656	-3.6012	-0.4874	Involved persuasion
Solutions_Elementary_Spoken_0010.txt	A	4.1592	-2.6496	0.5765	-2.0526	-0.9621	-2.7936	Involved persuasion
Solutions_Elementary_Spoken_0011.txt	A	10.0156	-4.9440	1.1111	1.4779	-1.7276	-2.5577	Involved persuasion
Solutions_Elementary_Spoken_0012.txt	A	23.8782	-5.0249	-1.8409	-1.5842	-3.7591	-1.4708	Informational interaction
Solutions_Elementary_Spoken_0013.txt	A	24.8528	-4.7341	0.4352	-7.4701	-2.9046	-0.8348	Informational interaction
Solutions_Elementary_Spoken_0014.txt	A	21.3396	-3.3149	-0.4588	-5.6969	-3.5465	-2.9079	Informational interaction
Solutions_Elementary_Spoken_0015.txt	A	15.4378	-4.0282	1.6170	-4.6323	-1.6294	-2.4415	Involved persuasion
Solutions_Elementary_Spoken_0016.txt	A	1.1687	-0.3712	-7.8863	-2.4088	-3.6248	-3.4950	Situated reportage
Solutions_Elementary_Spoken_0017.txt	A	21.1995	-5.8861	-0.4935	-4.8687	-3.1102	-2.2536	Informational interaction
Solutions_Elementary_Spoken_0018.txt	A	13.9342	-5.6363	-0.4441	-6.9101	-3.1809	-3.0415	Involved persuasion
Solutions_Elementary_Spoken_0019.txt	A	18.5294	-6.4985	0.2207	-4.2763	-0.0315	-2.8189	Informational interaction
Solutions_Elementary_Spoken_0020.txt	A	15.7980	-4.6147	-1.1069	-5.9941	-3.4867	-3.1543	Involved persuasion
Solutions_Elementary_Spoken_0021.txt	A	10.3126	-6.5248	-0.5307	-3.3265	-2.9999	-2.8015	Involved persuasion
Solutions_Elementary_Spoken_0022.txt	A	24.7272	-5.6107	-2.4555	1.4788	-3.7361	-1.7893	Informational interaction
Solutions_Elementary_Spoken_0023.txt	A	22.4814	-2.3743	-0.4176	-7.5049	-1.7120	-1.1981	Informational interaction
Solutions_Elementary_Spoken_0024.txt	A	15.4319	-4.3643	2.6115	-8.0832	-2.6659	-1.5241	Involved persuasion
Solutions_Elementary_Spoken_0025.txt	A	28.8982	-0.2991	-0.3395	-9.2659	-3.5964	-1.9689	Informational interaction
Solutions_Intermediate_Informative_0001.txt	C	-1.9821	-2.6042	1.2844	-4.3659	-1.1918	-0.1242	General narrative exposition
Solutions_Intermediate_Informative_0002.txt	C	10.0219	-1.5261	3.1325	3.7986	2.3931	-0.1749	Involved persuasion
Solutions_Intermediate_Informative_0003.txt	C	-2.7927	-4.7833	0.6885	2.7689	0.4246	-0.1916	Involved persuasion
Solutions_Intermediate_Informative_0004.txt	C	10.7054	-4.9107	2.8149	6.1035	0.8739	0.7257	Involved persuasion
Solutions_Intermediate_Informative_00041.txt	C	-4.6449	-2.2106	0.7540	1.0067	0.8754	-2.2042	General narrative exposition
Solutions_Intermediate_Informative_0005.txt	C	-1.3350	-1.2270	3.2862	2.2695	-1.0505	0.7462	Involved persuasion
Solutions_Intermediate_Informative_0006.txt	C	4.6976	-2.3976	0.2700	-0.6063	1.9742	1.5734	Involved persuasion
Solutions_Intermediate_Informative_0007.txt	C	-9.0797	3.7948	2.9918	-1.3623	3.0593	-0.6695	General narrative exposition
Solutions_Intermediate_Informative_0008.txt	C	2.1983	0.8356	1.3479	-2.9417	3.2470	0.4869	Involved persuasion
Solutions_Intermediate_Informative_0009.txt	C	-4.7359	-0.4860	1.5908	-1.6529	0.1213	0.8448	General narrative exposition
Solutions_Intermediate_Informative_0010.txt	C	7.0221	4.4067	2.3998	-0.6553	3.8114	0.2354	Imaginative narrative
