"Lemma"	"Corpus"
"14041"	"become"	"Youth Fiction Sampled"
"14051"	"cause"	"Youth Fiction Sampled"
"14061"	"hunt"	"Youth Fiction Sampled"
"14071"	"entertain"	"Youth Fiction Sampled"
"14081"	"tell"	"Youth Fiction Sampled"
"14091"	"begin"	"Youth Fiction Sampled"
"14101"	"have"	"Youth Fiction Sampled"
"14111"	"go on"	"Youth Fiction Sampled"
"14121"	"weep"	"Youth Fiction Sampled"
"14131"	"knit"	"Youth Fiction Sampled"
"14141"	"put"	"Youth Fiction Sampled"
"14151"	"rub in"	"Youth Fiction Sampled"
"14161"	"sell"	"Youth Fiction Sampled"
"14171"	"stalk up"	"Youth Fiction Sampled"
"14181"	"give"	"Youth Fiction Sampled"
"14191"	"laugh"	"Youth Fiction Sampled"
"14201"	"head"	"Youth Fiction Sampled"
"14211"	"look for"	"Youth Fiction Sampled"
"14221"	"work"	"Youth Fiction Sampled"
"14231"	"read"	"Youth Fiction Sampled"
"14241"	"complain"	"Youth Fiction Sampled"
"14251"	"move"	"Youth Fiction Sampled"
"14261"	"stand"	"Youth Fiction Sampled"
"14271"	"deal"	"Youth Fiction Sampled"
"14281"	"work out"	"Youth Fiction Sampled"
"14291"	"crawl"	"Youth Fiction Sampled"
"14301"	"stand"	"Youth Fiction Sampled"
"14311"	"shrink"	"Youth Fiction Sampled"
"14321"	"carry"	"Youth Fiction Sampled"
"14331"	"search"	"Youth Fiction Sampled"
"14341"	"happen"	"Youth Fiction Sampled"
"14351"	"wear"	"Youth Fiction Sampled"
"14361"	"send"	"Youth Fiction Sampled"
"14371"	"go on"	"Youth Fiction Sampled"
"14381"	"go"	"Youth Fiction Sampled"
"14391"	"act"	"Youth Fiction Sampled"
"14401"	"hear"	"Youth Fiction Sampled"
"14411"	"cause"	"Youth Fiction Sampled"
"14421"	"hold"	"Youth Fiction Sampled"
"14431"	"stream"	"Youth Fiction Sampled"
"14441"	"track"	"Youth Fiction Sampled"
"14451"	"look"	"Youth Fiction Sampled"
"14461"	"get"	"Youth Fiction Sampled"
"14471"	"hold"	"Youth Fiction Sampled"
"14481"	"pull"	"Youth Fiction Sampled"
"14491"	"stare"	"Youth Fiction Sampled"
"14501"	"snip"	"Youth Fiction Sampled"
"14511"	"work"	"Youth Fiction Sampled"
"14521"	"settle down"	"Youth Fiction Sampled"
"14531"	"reach up"	"Youth Fiction Sampled"
"14541"	"wave"	"Youth Fiction Sampled"
"14551"	"run"	"Youth Fiction Sampled"
"14561"	"sleep"	"Youth Fiction Sampled"
"14571"	"growl"	"Youth Fiction Sampled"
"14581"	"come"	"Youth Fiction Sampled"
"14591"	"hold"	"Youth Fiction Sampled"
"14601"	"wait"	"Youth Fiction Sampled"
"14611"	"fight"	"Youth Fiction Sampled"
"14621"	"do"	"Youth Fiction Sampled"
"14631"	"lean"	"Youth Fiction Sampled"
"14641"	"dig"	"Youth Fiction Sampled"
"14651"	"whistle"	"Youth Fiction Sampled"
"14661"	"see to"	"Youth Fiction Sampled"
"14671"	"talk"	"Youth Fiction Sampled"
"14681"	"look"	"Youth Fiction Sampled"
"14691"	"exist"	"Youth Fiction Sampled"
"14701"	"read"	"Youth Fiction Sampled"
"14711"	"be"	"Youth Fiction Sampled"
"14721"	"happen"	"Youth Fiction Sampled"
"14731"	"think"	"Youth Fiction Sampled"
"14741"	"carry"	"Youth Fiction Sampled"
"14751"	"joke"	"Youth Fiction Sampled"
"14761"	"listen"	"Youth Fiction Sampled"
"14771"	"do"	"Youth Fiction Sampled"
"14781"	"go on"	"Youth Fiction Sampled"
"14791"	"go"	"Youth Fiction Sampled"
"14801"	"go"	"Youth Fiction Sampled"
"14811"	"exaggerate"	"Youth Fiction Sampled"
"14821"	"live"	"Youth Fiction Sampled"
"14831"	"stay"	"Youth Fiction Sampled"
"14841"	"dip"	"Youth Fiction Sampled"
"14851"	"hope"	"Youth Fiction Sampled"
"14861"	"start"	"Youth Fiction Sampled"
"14871"	"tell"	"Youth Fiction Sampled"
"14881"	"look"	"Youth Fiction Sampled"
"14891"	"go on"	"Youth Fiction Sampled"
"14901"	"grow up"	"Youth Fiction Sampled"
"14911"	"do"	"Youth Fiction Sampled"
"14921"	"go"	"Youth Fiction Sampled"
"14931"	"slap"	"Youth Fiction Sampled"
"14941"	"think"	"Youth Fiction Sampled"
"14951"	"appreciate"	"Youth Fiction Sampled"
"14961"	"hold"	"Youth Fiction Sampled"
"14971"	"go"	"Youth Fiction Sampled"
"14981"	"want"	"Youth Fiction Sampled"
"14991"	"move"	"Youth Fiction Sampled"
"15001"	"flow"	"Youth Fiction Sampled"
"15011"	"feed"	"Youth Fiction Sampled"
"15021"	"mutter"	"Youth Fiction Sampled"
"15031"	"think"	"Youth Fiction Sampled"
"15041"	"sniff"	"Youth Fiction Sampled"
"15051"	"learn"	"Youth Fiction Sampled"
"15061"	"lie"	"Youth Fiction Sampled"
"15071"	"ring"	"Youth Fiction Sampled"
"15081"	"swing"	"Youth Fiction Sampled"
"15091"	"call"	"Youth Fiction Sampled"
"15101"	"beat"	"Youth Fiction Sampled"
"15111"	"be"	"Youth Fiction Sampled"
"15121"	"shake"	"Youth Fiction Sampled"
"15131"	"go on"	"Youth Fiction Sampled"
"15141"	"get"	"Youth Fiction Sampled"
"15151"	"go"	"Youth Fiction Sampled"
"15161"	"hide"	"Youth Fiction Sampled"
"15171"	"ring"	"Youth Fiction Sampled"
"15181"	"discuss"	"Textbook Fiction"
"15191"	"sit"	"Textbook Fiction"
"15201"	"read"	"Textbook Fiction"
"15211"	"run"	"Textbook Fiction"
"15221"	"wear"	"Textbook Fiction"
"15231"	"wear"	"Textbook Fiction"
"15241"	"become"	"Textbook Fiction"
"15251"	"smuggle"	"Textbook Fiction"
"15261"	"wait"	"Textbook Fiction"
"15271"	"go"	"Textbook Fiction"
"15281"	"squeeze"	"Textbook Fiction"
"15291"	"squeeze"	"Textbook Fiction"
"15301"	"try"	"Textbook Fiction"
"15311"	"talk"	"Textbook Fiction"
"15321"	"do"	"Textbook Fiction"
"15331"	"look for"	"Textbook Fiction"
"15341"	"make"	"Textbook Fiction"
"15351"	"have"	"Textbook Fiction"
"15361"	"wait"	"Textbook Fiction"
"15371"	"sing"	"Textbook Fiction"
"15381"	"have"	"Textbook Fiction"
"15391"	"play"	"Textbook Fiction"
"15401"	"jump"	"Textbook Fiction"
"15411"	"shout"	"Textbook Fiction"
"15421"	"laugh"	"Textbook Fiction"
"15431"	"happen"	"Textbook Fiction"
"15441"	"dance"	"Textbook Fiction"
"15451"	"sing"	"Textbook Fiction"
"15461"	"have"	"Textbook Fiction"
"15471"	"do"	"Textbook Fiction"
"15481"	"come"	"Textbook Fiction"
"15491"	"laugh"	"Textbook Fiction"
"15501"	"do"	"Textbook Fiction"
"15511"	"wear"	"Textbook Fiction"
"15521"	"collect"	"Textbook Fiction"
"15531"	"talk"	"Textbook Fiction"
"15541"	"look"	"Textbook Fiction"
"15551"	"surf"	"Textbook Fiction"
"15561"	"ring"	"Textbook Fiction"
"15571"	"read"	"Textbook Fiction"
"15581"	"crash"	"Textbook Fiction"
"15591"	"sink"	"Textbook Fiction"
"15601"	"come"	"Textbook Fiction"
"15611"	"say"	"Textbook Fiction"
"15621"	"make"	"Textbook Fiction"
"15631"	"swim"	"Textbook Fiction"
"15641"	"have"	"Textbook Fiction"
"15651"	"cook"	"Textbook Fiction"
"15661"	"call"	"Textbook Fiction"
"15671"	"make"	"Textbook Fiction"
"15681"	"play"	"Textbook Fiction"
"15691"	"think"	"Textbook Fiction"
"15701"	"tell"	"Textbook Fiction"
"15711"	"visit"	"Textbook Fiction"
"15721"	"talk"	"Textbook Fiction"
"15731"	"play"	"Textbook Fiction"
"15741"	"look"	"Textbook Fiction"
"15751"	"do"	"Textbook Fiction"
"15761"	"stand"	"Textbook Fiction"
"15771"	"do"	"Textbook Fiction"
"15781"	"catch"	"Textbook Fiction"
"15791"	"sit"	"Textbook Fiction"
"15801"	"laugh"	"Textbook Fiction"
"15811"	"sail"	"Textbook Fiction"
"15821"	"shake"	"Textbook Fiction"
"15831"	"shake"	"Textbook Fiction"
"15841"	"shake"	"Textbook Fiction"
"15851"	"hold"	"Textbook Fiction"
"15861"	"shout"	"Textbook Fiction"
"15871"	"sit"	"Textbook Fiction"
"15881"	"pack"	"Textbook Fiction"
"15891"	"help"	"Textbook Fiction"
"15901"	"come"	"Textbook Fiction"
"15911"	"do"	"Textbook Fiction"
"15921"	"work"	"Textbook Fiction"
"15931"	"go"	"Textbook Fiction"
"15941"	"go"	"Textbook Fiction"
"15951"	"visit"	"Textbook Fiction"
"15961"	"go"	"Textbook Fiction"
"15971"	"look"	"Textbook Fiction"
"15981"	"start"	"Textbook Fiction"
"15991"	"go"	"Textbook Fiction"
"16001"	"ruin"	"Textbook Fiction"
"16011"	"run"	"Textbook Fiction"
"16021"	"look"	"Textbook Fiction"
"16031"	"get"	"Textbook Fiction"
"16041"	"get"	"Textbook Fiction"
"16051"	"sit"	"Textbook Fiction"
"16061"	"drink"	"Textbook Fiction"
"16071"	"eat"	"Textbook Fiction"
"16081"	"talk"	"Textbook Fiction"
"16091"	"do"	"Textbook Fiction"
"16101"	"go"	"Textbook Fiction"
"16111"	"come back"	"Textbook Fiction"
"16121"	"think"	"Textbook Fiction"
"16131"	"think"	"Textbook Fiction"
"16141"	"clear out"	"Textbook Fiction"
"16151"	"ring"	"Textbook Fiction"
"16161"	"help"	"Textbook Fiction"
"16171"	"help"	"Textbook Fiction"
"16181"	"stand"	"Textbook Fiction"
"16191"	"help"	"Textbook Fiction"
"16201"	"sell"	"Textbook Fiction"
"16211"	"walk"	"Textbook Fiction"
"16221"	"look"	"Textbook Fiction"
"16231"	"check"	"Textbook Fiction"
"16241"	"bark"	"Textbook Fiction"
"16251"	"look"	"Textbook Fiction"
"16261"	"run"	"Textbook Fiction"
"16271"	"get"	"Textbook Fiction"
"16281"	"go back"	"Textbook Fiction"
"16291"	"get"	"Textbook Fiction"
"16301"	"write"	"Textbook Fiction"
"16311"	"talk"	"Textbook Fiction"
"16321"	"laugh"	"Textbook Fiction"
"16331"	"whisper"	"Textbook Fiction"
"16341"	"smile"	"Textbook Fiction"
"16351"	"sit"	"Textbook Fiction"
"16361"	"happen"	"Textbook Fiction"
"16371"	"say"	"Textbook Fiction"
"16381"	"look"	"Textbook Fiction"
"16391"	"feel"	"Textbook Fiction"
"16401"	"go"	"Textbook Fiction"
"16411"	"wear"	"Textbook Fiction"
"16421"	"run out"	"Textbook Fiction"
"16431"	"try"	"Textbook Fiction"
"16441"	"change"	"Textbook Fiction"
"16451"	"begin"	"Textbook Fiction"
"16461"	"run"	"Textbook Fiction"
"16471"	"run"	"Textbook Fiction"
"16481"	"listen"	"Textbook Fiction"
"16491"	"shake"	"Textbook Fiction"
"16501"	"play"	"Textbook Fiction"
"16511"	"fall down"	"Textbook Fiction"
"16521"	"eat"	"Textbook Fiction"
"16531"	"come"	"Textbook Fiction"
"16541"	"stay"	"Textbook Fiction"
"16551"	"shine"	"Textbook Fiction"
"16561"	"start"	"Textbook Fiction"
"16571"	"watch"	"Textbook Fiction"
"16581"	"play"	"Textbook Fiction"
"16591"	"wear"	"Textbook Fiction"
"16601"	"dance"	"Textbook Fiction"
"16611"	"have"	"Textbook Fiction"
"16621"	"get"	"Textbook Fiction"
"16631"	"cycle"	"Textbook Fiction"
"16641"	"wear"	"Textbook Fiction"
"16651"	"ride"	"Textbook Fiction"
"16661"	"look"	"Textbook Fiction"
"16671"	"blow"	"Textbook Fiction"
"16681"	"race"	"Textbook Fiction"
"16691"	"stand"	"Textbook Fiction"
"16701"	"play"	"Textbook Fiction"
"16711"	"have"	"Textbook Fiction"
"16721"	"have"	"Textbook Fiction"
"16731"	"talk"	"Textbook Fiction"
"16741"	"talk"	"Textbook Fiction"
"16751"	"talk"	"Textbook Fiction"
"16761"	"talk"	"Textbook Fiction"
"16771"	"push"	"Textbook Fiction"
"16781"	"wear"	"Textbook Fiction"
"16791"	"wear"	"Textbook Fiction"
"16801"	"go"	"Textbook Fiction"
"16811"	"think"	"Textbook Fiction"
"16821"	"go"	"Textbook Fiction"
"16831"	"travel"	"Textbook Fiction"
"16841"	"go"	"Textbook Fiction"
"16851"	"laugh"	"Textbook Fiction"
"16861"	"shout"	"Textbook Fiction"
"16871"	"stand"	"Textbook Fiction"
"16881"	"try on"	"Textbook Fiction"
"16891"	"put"	"Textbook Fiction"
"16901"	"try"	"Textbook Fiction"
"16911"	"fix"	"Textbook Fiction"
"16921"	"speak"	"Textbook Fiction"
"16931"	"celebrate"	"Textbook Fiction"
"16941"	"walk"	"Textbook Fiction"
"16951"	"hide"	"Textbook Fiction"
"16961"	"try"	"Textbook Fiction"
"16971"	"learn"	"Textbook Fiction"
"16981"	"learn"	"Textbook Fiction"
"16991"	"keep"	"Textbook Fiction"
"17001"	"sit"	"Textbook Fiction"
"17011"	"eat"	"Textbook Fiction"
"17021"	"do"	"Textbook Fiction"
"17031"	"bark"	"Textbook Fiction"
"17041"	"join"	"Textbook Fiction"
"17051"	"go back"	"Textbook Fiction"
"17061"	"go"	"Textbook Fiction"
"17071"	"look forward"	"Textbook Fiction"
"17081"	"come"	"Textbook Fiction"
"17091"	"wear"	"Textbook Fiction"
"17101"	"do"	"Textbook Fiction"
"17111"	"dance"	"Textbook Fiction"
"17121"	"do"	"Textbook Fiction"
"17131"	"go"	"Textbook Fiction"
"17141"	"move"	"Textbook Fiction"
"17151"	"go in"	"Textbook Fiction"
"17161"	"stand"	"Textbook Fiction"
"17171"	"wave"	"Textbook Fiction"
"17181"	"have"	"Textbook Fiction"
"17191"	"hang out"	"Textbook Fiction"
"17201"	"wag"	"Textbook Fiction"
"17211"	"have"	"Textbook Fiction"
"17221"	"have"	"Textbook Fiction"
"17231"	"try"	"Textbook Fiction"
"17241"	"do"	"Textbook Fiction"
"17251"	"make"	"Textbook Fiction"
"17261"	"say"	"Textbook Fiction"
"17271"	"limp"	"Textbook Fiction"
"17281"	"tell"	"Textbook Fiction"
"17291"	"sit"	"Textbook Fiction"
"17301"	"rub"	"Textbook Fiction"
"17311"	"think"	"Textbook Fiction"
"17321"	"wonder"	"Textbook Fiction"
"17331"	"talk"	"Textbook Fiction"
"17341"	"have"	"Textbook Fiction"
"17351"	"make"	"Textbook Fiction"
"17361"	"look for"	"Textbook Fiction"
"17371"	"hurt"	"Textbook Fiction"
"17381"	"start"	"Textbook Fiction"
"17391"	"cry"	"Textbook Fiction"
"17401"	"feel"	"Textbook Fiction"
"17411"	"wait"	"Textbook Fiction"
"17421"	"wait"	"Textbook Fiction"
"17431"	"come"	"Textbook Fiction"
"17441"	"sit"	"Textbook Fiction"
"17451"	"read"	"Textbook Fiction"
"17461"	"listen"	"Textbook Fiction"
"17471"	"eat"	"Textbook Fiction"
"17481"	"do"	"Textbook Fiction"
"17491"	"stay"	"Textbook Fiction"
"17501"	"talk"	"Textbook Fiction"
"17511"	"feed"	"Textbook Fiction"
"17521"	"come"	"Textbook Fiction"
"17531"	"smile"	"Textbook Fiction"
"17541"	"walk"	"Textbook Fiction"
"17551"	"melt"	"Textbook Fiction"
"17561"	"do"	"Textbook Fiction"
"17571"	"sit"	"Textbook Fiction"
"17581"	"wait"	"Textbook Fiction"
"17591"	"ride"	"Textbook Fiction"
"17601"	"run"	"Textbook Fiction"
"17611"	"say"	"Textbook Fiction"
"17621"	"eat"	"Textbook Fiction"
"17631"	"stand"	"Textbook Fiction"
"17641"	"eat"	"Textbook Fiction"
"17651"	"fix"	"Textbook Fiction"
"17661"	"look"	"Textbook Fiction"
"17671"	"wait"	"Textbook Fiction"
"17681"	"do"	"Textbook Fiction"
"17691"	"shake"	"Textbook Fiction"
"17701"	"tremble"	"Textbook Fiction"
"17711"	"go"	"Textbook Fiction"
"17721"	"stand"	"Textbook Fiction"
"17731"	"look"	"Textbook Fiction"
"17741"	"go on"	"Textbook Fiction"
"17751"	"chase"	"Textbook Fiction"
"17761"	"lie"	"Textbook Fiction"
"17771"	"sit"	"Textbook Fiction"
"17781"	"sit"	"Textbook Fiction"
"17791"	"say"	"Textbook Fiction"
"17801"	"do"	"Textbook Fiction"
"17811"	"happen"	"Textbook Fiction"
"17821"	"try"	"Textbook Fiction"
"17831"	"wait for"	"Textbook Fiction"
"17841"	"happen"	"Textbook Fiction"
"17851"	"work"	"Textbook Fiction"
"17861"	"tell"	"Textbook Fiction"
"17871"	"talk"	"Textbook Fiction"
"17881"	"look"	"Textbook Fiction"
"17891"	"happen"	"Textbook Fiction"
"17901"	"listen"	"Textbook Fiction"
"17911"	"think"	"Textbook Fiction"
"17921"	"go"	"Textbook Fiction"
"17931"	"open"	"Textbook Fiction"
"17941"	"do"	"Textbook Fiction"
"17951"	"do"	"Textbook Fiction"
"17961"	"come"	"Textbook Fiction"
"17971"	"stop"	"Textbook Fiction"
"17981"	"get"	"Textbook Fiction"
"17991"	"hold"	"Textbook Fiction"
"18001"	"kiss"	"Textbook Fiction"
"18011"	"turn"	"Textbook Fiction"
"18021"	"walk"	"Textbook Fiction"
"18031"	"arrive"	"Textbook Fiction"
"18041"	"run"	"Textbook Fiction"
"18051"	"get"	"Textbook Fiction"
"18061"	"close"	"Textbook Fiction"
"18071"	"stand"	"Textbook Fiction"
"18081"	"go"	"Textbook Fiction"
"18091"	"live"	"Textbook Fiction"
"18101"	"scream"	"Textbook Fiction"
"18111"	"fall"	"Textbook Fiction"
"18121"	"come out"	"Textbook Fiction"
"18131"	"happen"	"Textbook Fiction"
"18141"	"read"	"Textbook Fiction"
"18151"	"look"	"Textbook Fiction"
"18161"	"put"	"Textbook Fiction"
"18171"	"run"	"Textbook Fiction"
"18181"	"happen"	"Textbook Fiction"
"18191"	"write"	"Textbook Fiction"
"18201"	"explain"	"Textbook Fiction"
"18211"	"have"	"Textbook Fiction"
"18221"	"do"	"Textbook Fiction"
"18231"	"start"	"Textbook Fiction"
"18241"	"come"	"Textbook Fiction"
"18251"	"read"	"Textbook Fiction"
"18261"	"talk"	"Textbook Fiction"
"18271"	"look"	"Textbook Fiction"
"18281"	"move"	"Textbook Fiction"
"18291"	"look"	"Textbook Fiction"
"18301"	"do"	"Textbook Fiction"
"18311"	"act"	"Textbook Fiction"
"18321"	"watch"	"Textbook Fiction"
"18331"	"watch"	"Textbook Fiction"
"18341"	"drink"	"Textbook Fiction"
"18351"	"drink"	"Textbook Fiction"
"18361"	"drink"	"Textbook Fiction"
"18371"	"sing"	"Textbook Fiction"
"18381"	"eat"	"Textbook Fiction"
"18391"	"talk"	"Textbook Fiction"
"18401"	"look for"	"Textbook Fiction"
"18411"	"happen"	"Textbook Fiction"
"18421"	"break"	"Textbook Fiction"
"18431"	"sleep"	"Textbook Fiction"
"18441"	"eat"	"Textbook Fiction"
"18451"	"read"	"Textbook Fiction"
"18461"	"drive"	"Textbook Fiction"
"18471"	"try"	"Textbook Fiction"
"18481"	"sit"	"Textbook Fiction"
"18491"	"talk"	"Textbook Fiction"
"18501"	"lie"	"Textbook Fiction"
"18511"	"sit"	"Textbook Fiction"
"18521"	"start"	"Textbook Fiction"
"18531"	"rain"	"Textbook Fiction"
"18541"	"rain"	"Textbook Fiction"
"18551"	"walk"	"Textbook Fiction"
"18561"	"look"	"Textbook Fiction"
"18571"	"read"	"Textbook Fiction"
"18581"	"run"	"Textbook Fiction"
"18591"	"get"	"Textbook Fiction"
"18601"	"run"	"Textbook Fiction"
"18611"	"happen"	"Textbook Fiction"
"18621"	"keep up"	"Textbook Fiction"
"18631"	"read"	"Textbook Fiction"
"18641"	"watch"	"Textbook Fiction"
"18651"	"hide"	"Textbook Fiction"
"18661"	"die"	"Textbook Fiction"
"18671"	"sit"	"Textbook Fiction"
"18681"	"try"	"Textbook Fiction"
"18691"	"go"	"Textbook Fiction"
"18701"	"sail"	"Textbook Fiction"
"18711"	"wait"	"Textbook Fiction"
"18721"	"stay"	"Textbook Fiction"
"18731"	"look"	"Textbook Fiction"
"18741"	"move"	"Textbook Fiction"
"18751"	"take"	"Textbook Fiction"
"18761"	"tell"	"Textbook Fiction"
"18771"	"do"	"Textbook Fiction"
"18781"	"have"	"Textbook Fiction"
"18791"	"write"	"Textbook Fiction"
"18801"	"draw"	"Textbook Fiction"
"18811"	"lie"	"Textbook Fiction"
"18821"	"draw"	"Textbook Fiction"
"18831"	"work"	"Textbook Fiction"
"18841"	"think"	"Textbook Fiction"
"18851"	"walk"	"Textbook Fiction"
"18861"	"say"	"Textbook Fiction"
"18871"	"move"	"Textbook Fiction"
"18881"	"wait"	"Textbook Fiction"
"18891"	"take part"	"Textbook Fiction"
"18901"	"wash"	"Textbook Fiction"
"18911"	"pour"	"Textbook Fiction"
"18921"	"go"	"Textbook Fiction"
"18931"	"enjoy"	"Textbook Fiction"
"18941"	"walk"	"Textbook Fiction"
"18951"	"wear"	"Textbook Fiction"
"18961"	"look for"	"Textbook Fiction"
"18971"	"do"	"Textbook Fiction"
"18981"	"look for"	"Textbook Fiction"
"18991"	"come in"	"Textbook Fiction"
"19001"	"go"	"Textbook Fiction"
"19011"	"move"	"Textbook Fiction"
"19021"	"talk"	"Textbook Fiction"
"19031"	"shout"	"Textbook Fiction"
"19041"	"do"	"Textbook Fiction"
"19051"	"steal"	"Textbook Fiction"
"19061"	"float"	"Textbook Fiction"
"19071"	"float away"	"Textbook Fiction"
"19081"	"move"	"Textbook Fiction"
"19091"	"go up"	"Textbook Fiction"
"19101"	"slide"	"Textbook Fiction"
"19111"	"shout"	"Textbook Fiction"
"19121"	"roll"	"Textbook Fiction"
"19131"	"open"	"Textbook Fiction"
"19141"	"move"	"Textbook Fiction"
"19151"	"wait for"	"Textbook Fiction"
"19161"	"sit"	"Textbook Fiction"
"19171"	"stand"	"Textbook Fiction"
"19181"	"carry"	"Textbook Fiction"
"19191"	"sit"	"Textbook Fiction"
"19201"	"sit"	"Textbook Fiction"
"19211"	"look"	"Textbook Fiction"
"19221"	"whisper"	"Textbook Fiction"
"19231"	"rain"	"Textbook Fiction"
"19241"	"get"	"Textbook Fiction"
"19251"	"watch"	"Textbook Fiction"
"19261"	"sit"	"Textbook Fiction"
"19271"	"think"	"Textbook Fiction"
"19281"	"think"	"Textbook Fiction"
"19291"	"do"	"Textbook Fiction"
"19301"	"laugh"	"Textbook Fiction"
"19311"	"joke"	"Textbook Fiction"
"19321"	"press"	"Textbook Fiction"
"19331"	"start"	"Textbook Fiction"
"19341"	"sit"	"Textbook Fiction"
"19351"	"speak"	"Textbook Fiction"
"19361"	"show off"	"Textbook Fiction"
"19371"	"talk"	"Textbook Fiction"
"19381"	"try"	"Textbook Fiction"
"19391"	"look for"	"Textbook Fiction"
"19401"	"break"	"Textbook Fiction"
"19411"	"fight back"	"Textbook Fiction"
"19421"	"try"	"Textbook Fiction"
"19431"	"follow"	"Textbook Fiction"
"19441"	"move"	"Textbook Fiction"
"19451"	"speed"	"Textbook Fiction"
"19461"	"miss"	"Textbook Fiction"
"19471"	"stand"	"Textbook Fiction"
"19481"	"do"	"Textbook Fiction"
"19491"	"wear"	"Textbook Fiction"
"19501"	"joke"	"Textbook Fiction"
"19511"	"stand"	"Textbook Fiction"
"19521"	"sit"	"Textbook Fiction"
"19531"	"come"	"Textbook Fiction"
"19541"	"walk"	"Textbook Fiction"
"19551"	"walk"	"Textbook Fiction"
"19561"	"cry"	"Textbook Fiction"
"19571"	"celebrate"	"Textbook Fiction"
"19581"	"fly around"	"Textbook Fiction"
"19591"	"swim"	"Textbook Fiction"
"19601"	"do"	"Textbook Fiction"
"19611"	"stand"	"Textbook Fiction"
"19621"	"practise"	"Textbook Fiction"
"19631"	"drink"	"Textbook Fiction"
"19641"	"wear"	"Textbook Fiction"
"19651"	"feel"	"Textbook Fiction"
"19661"	"think"	"Textbook Fiction"
"19671"	"carry"	"Textbook Fiction"
"19681"	"wear"	"Textbook Fiction"
"19691"	"keep"	"Textbook Fiction"
"19701"	"stand"	"Textbook Fiction"
"19711"	"rain"	"Textbook Fiction"
"19721"	"get"	"Textbook Fiction"
"19731"	"do"	"Textbook Fiction"
"19741"	"wag"	"Textbook Fiction"
"19751"	"reach"	"Textbook Fiction"
"19761"	"stare"	"Textbook Fiction"
"19771"	"visit"	"Textbook Fiction"
"19781"	"grab"	"Textbook Fiction"
"19791"	"kick"	"Textbook Fiction"
"19801"	"scream"	"Textbook Fiction"
"19811"	"help"	"Textbook Fiction"
"19821"	"laugh"	"Textbook Fiction"
"19831"	"joke"	"Textbook Fiction"
"19841"	"happen"	"Textbook Fiction"
"19851"	"wail"	"Textbook Fiction"
"19861"	"wear"	"Textbook Fiction"
"19871"	"look for"	"Textbook Fiction"
"19881"	"look at"	"Textbook Fiction"
"19891"	"run up"	"Textbook Fiction"
"19901"	"raise"	"Textbook Fiction"
"19911"	"burn"	"Textbook Fiction"
"19921"	"do"	"Textbook Fiction"
"19931"	"shine"	"Textbook Fiction"
"19941"	"chew"	"Textbook Fiction"
"19951"	"sit"	"Textbook Fiction"
"19961"	"surround"	"Textbook Fiction"
"19971"	"disappear"	"Textbook Fiction"
"19981"	"go"	"Textbook Fiction"
"19991"	"go"	"Textbook Fiction"
"20001"	"walk"	"Textbook Fiction"
"20011"	"do"	"Textbook Fiction"
"20021"	"eat"	"Textbook Fiction"
"20031"	"go"	"Textbook Fiction"
"20041"	"fall"	"Textbook Fiction"
"20051"	"fade away"	"Textbook Fiction"
"20061"	"look into"	"Textbook Fiction"
"20071"	"stand"	"Textbook Fiction"
"20081"	"tell"	"Textbook Fiction"
"20091"	"find"	"Textbook Fiction"
"20101"	"look at"	"Textbook Fiction"
"20111"	"wait for"	"Textbook Fiction"
"20121"	"look at"	"Textbook Fiction"
"20131"	"shine"	"Textbook Fiction"
"20141"	"get"	"Textbook Fiction"
"20151"	"suffer from"	"Textbook Fiction"
"20161"	"say"	"Textbook Fiction"
"20171"	"sit"	"Textbook Fiction"
"20181"	"go"	"Textbook Fiction"
"20191"	"walk"	"Textbook Fiction"
"20201"	"do"	"Textbook Fiction"
"20211"	"do"	"Textbook Fiction"
"20221"	"wait"	"Textbook Fiction"
"20231"	"talk"	"Textbook Fiction"
"20241"	"look at"	"Textbook Fiction"
"20251"	"cycle"	"Textbook Fiction"
"20261"	"walk"	"Textbook Fiction"
"20271"	"ride"	"Textbook Fiction"
"20281"	"hurry"	"Textbook Fiction"
"20291"	"sit"	"Textbook Fiction"
"20301"	"talk to"	"Textbook Fiction"
"20311"	"look at"	"Textbook Fiction"
"20321"	"sing"	"Textbook Fiction"
"20331"	"play"	"Textbook Fiction"
"20341"	"shout"	"Textbook Fiction"
"20351"	"wave goodbye"	"Textbook Fiction"
"20361"	"stand"	"Textbook Fiction"
"20371"	"look at"	"Textbook Fiction"
"20381"	"wait for"	"Textbook Fiction"
"20391"	"do"	"Textbook Fiction"
"20401"	"talk to"	"Textbook Fiction"
"20411"	"whisper"	"Textbook Fiction"
"20421"	"talk about"	"Textbook Fiction"
"20431"	"call"	"Textbook Fiction"
"20441"	"work"	"Textbook Fiction"
"20451"	"make"	"Textbook Fiction"
"20461"	"read"	"Textbook Fiction"
"20471"	"look forward"	"Textbook Fiction"
"20481"	"wait for"	"Textbook Fiction"
"20491"	"lower"	"Textbook Fiction"
"20501"	"smoke"	"Textbook Fiction"
"20511"	"burn"	"Textbook Fiction"
"20521"	"wear"	"Textbook Fiction"
"20531"	"sit"	"Textbook Fiction"
"20541"	"read"	"Textbook Fiction"
"20551"	"talk"	"Textbook Fiction"
"20561"	"talk to"	"Textbook Fiction"
"20571"	"start"	"Textbook Fiction"
"20581"	"hear"	"Textbook Fiction"
"20591"	"drive"	"Textbook Fiction"
"20601"	"smile"	"Textbook Fiction"
