"Lemma"	"Corpus"
"3666"	"go"	"Textbook Conversation"
"3667"	"come"	"Textbook Conversation"
"3668"	"do"	"Textbook Conversation"
"3669"	"feel"	"Textbook Conversation"
"3670"	"wear"	"Textbook Conversation"
"3671"	"go"	"Textbook Conversation"
"3672"	"help"	"Textbook Conversation"
"3673"	"look"	"Textbook Conversation"
"3674"	"make"	"Textbook Conversation"
"3675"	"plan"	"Textbook Conversation"
"3676"	"go"	"Textbook Conversation"
"3677"	"get"	"Textbook Conversation"
"3678"	"come"	"Textbook Conversation"
"3679"	"leave"	"Textbook Conversation"
"3680"	"go"	"Textbook Conversation"
"3681"	"plan"	"Textbook Conversation"
"3682"	"do"	"Textbook Conversation"
"3683"	"run"	"Textbook Conversation"
"3684"	"live"	"Textbook Conversation"
"3685"	"go on"	"Textbook Conversation"
"3686"	"feel"	"Textbook Conversation"
"3687"	"look"	"Textbook Conversation"
"3688"	"think"	"Textbook Conversation"
"3689"	"kid"	"Textbook Conversation"
"3690"	"draw"	"Textbook Conversation"
"3691"	"look"	"Textbook Conversation"
"3692"	"look"	"Textbook Conversation"
"3693"	"try"	"Textbook Conversation"
"3694"	"pay"	"Textbook Conversation"
"3695"	"come"	"Textbook Conversation"
"3696"	"drink"	"Textbook Conversation"
"3697"	"do"	"Textbook Conversation"
"3698"	"have"	"Textbook Conversation"
"3699"	"talk"	"Textbook Conversation"
"3700"	"talk"	"Textbook Conversation"
"3701"	"come"	"Textbook Conversation"
"3702"	"talk"	"Textbook Conversation"
"3703"	"wear"	"Textbook Conversation"
"3704"	"talk"	"Textbook Conversation"
"3705"	"ask"	"Textbook Conversation"
"3706"	"try"	"Textbook Conversation"
"3707"	"go"	"Textbook Conversation"
"3708"	"go"	"Textbook Conversation"
"3709"	"go"	"Textbook Conversation"
"3710"	"go"	"Textbook Conversation"
"3711"	"call"	"Textbook Conversation"
"3712"	"talk"	"Textbook Conversation"
"3713"	"talk"	"Textbook Conversation"
"3714"	"sing"	"Textbook Conversation"
"3715"	"try"	"Textbook Conversation"
"3716"	"kid"	"Textbook Conversation"
"3717"	"talk"	"Textbook Conversation"
"3718"	"see"	"Textbook Conversation"
"3719"	"go"	"Textbook Conversation"
"3720"	"go out"	"Textbook Conversation"
"3721"	"come back"	"Textbook Conversation"
"3722"	"talk"	"Textbook Conversation"
"3723"	"hope"	"Textbook Conversation"
"3724"	"play"	"Textbook Conversation"
"3725"	"go"	"Textbook Conversation"
"3726"	"talk"	"Textbook Conversation"
"3727"	"wait"	"Textbook Conversation"
"3728"	"do"	"Textbook Conversation"
"3729"	"help"	"Textbook Conversation"
"3730"	"go out"	"Textbook Conversation"
"3731"	"stay"	"Textbook Conversation"
"3732"	"stay"	"Textbook Conversation"
"3733"	"come"	"Textbook Conversation"
"3734"	"go"	"Textbook Conversation"
"3735"	"go"	"Textbook Conversation"
"3736"	"plan"	"Textbook Conversation"
"3737"	"go"	"Textbook Conversation"
"3738"	"study"	"Textbook Conversation"
"3739"	"cause"	"Textbook Conversation"
"3740"	"study"	"Textbook Conversation"
"3741"	"wait"	"Textbook Conversation"
"3742"	"wait"	"Textbook Conversation"
"3743"	"get"	"Textbook Conversation"
"3744"	"ask"	"Textbook Conversation"
"3745"	"wait"	"Textbook Conversation"
"3746"	"practise"	"Textbook Conversation"
"3747"	"feel"	"Textbook Conversation"
"3748"	"kid"	"Textbook Conversation"
"3749"	"die"	"Textbook Conversation"
"3750"	"take"	"Textbook Conversation"
"3751"	"wear"	"Textbook Conversation"
"3752"	"forget"	"Textbook Conversation"
"3753"	"feel"	"Textbook Conversation"
"3754"	"do"	"Textbook Conversation"
"3755"	"give"	"Textbook Conversation"
"3756"	"revise"	"Textbook Conversation"
"3757"	"go"	"Textbook Conversation"
"3758"	"forget"	"Textbook Conversation"
"3759"	"decorate"	"Textbook Conversation"
"3760"	"tell"	"Textbook Conversation"
"3761"	"wait"	"Textbook Conversation"
"3762"	"do"	"Textbook Conversation"
"3763"	"try"	"Textbook Conversation"
"3764"	"look"	"Textbook Conversation"
"3765"	"rain"	"Textbook Conversation"
"3766"	"run"	"Textbook Conversation"
"3767"	"wait"	"Textbook Conversation"
"3768"	"wait"	"Textbook Conversation"
"3769"	"climb"	"Textbook Conversation"
"3770"	"work"	"Textbook Conversation"
"3771"	"call for"	"Textbook Conversation"
"3772"	"leave"	"Textbook Conversation"
"3773"	"do"	"Textbook Conversation"
"3774"	"meet"	"Textbook Conversation"
"3775"	"send"	"Textbook Conversation"
"3776"	"leave"	"Textbook Conversation"
"3777"	"use"	"Textbook Conversation"
"3778"	"have"	"Textbook Conversation"
"3779"	"go"	"Textbook Conversation"
"3780"	"look"	"Textbook Conversation"
"3781"	"look"	"Textbook Conversation"
"3782"	"do"	"Textbook Conversation"
"3783"	"prepare"	"Textbook Conversation"
"3784"	"come"	"Textbook Conversation"
"3785"	"tell"	"Textbook Conversation"
"3786"	"wear"	"Textbook Conversation"
"3787"	"stay"	"Textbook Conversation"
"3788"	"wear"	"Textbook Conversation"
"3789"	"feel"	"Textbook Conversation"
"3790"	"try"	"Textbook Conversation"
"3791"	"chat"	"Textbook Conversation"
"3792"	"go"	"Textbook Conversation"
"3793"	"learn"	"Textbook Conversation"
"3794"	"learn"	"Textbook Conversation"
"3795"	"add"	"Textbook Conversation"
"3796"	"cook"	"Textbook Conversation"
"3797"	"pass"	"Textbook Conversation"
"3798"	"celebrate"	"Textbook Conversation"
"3799"	"move"	"Textbook Conversation"
"3800"	"use"	"Textbook Conversation"
"3801"	"hide"	"Textbook Conversation"
"3802"	"enjoy"	"Textbook Conversation"
"3803"	"think"	"Textbook Conversation"
"3804"	"place"	"Textbook Conversation"
"3805"	"play"	"Textbook Conversation"
"3806"	"ask"	"Textbook Conversation"
"3807"	"test"	"Textbook Conversation"
"3808"	"study"	"Textbook Conversation"
"3809"	"ask"	"Textbook Conversation"
"3810"	"lead"	"Textbook Conversation"
"3811"	"copy"	"Textbook Conversation"
"3812"	"do"	"Textbook Conversation"
"3813"	"do"	"Textbook Conversation"
"3814"	"do"	"Textbook Conversation"
"3815"	"enjoy"	"Textbook Conversation"
"3816"	"enjoy"	"Textbook Conversation"
"3817"	"try"	"Textbook Conversation"
"3818"	"pay"	"Textbook Conversation"
"3819"	"stop"	"Textbook Conversation"
"3820"	"live"	"Textbook Conversation"
"3821"	"make"	"Textbook Conversation"
"3822"	"work"	"Textbook Conversation"
"3823"	"expect"	"Textbook Conversation"
"3824"	"make"	"Textbook Conversation"
"3825"	"sleep"	"Textbook Conversation"
"3826"	"offer"	"Textbook Conversation"
"3827"	"sleep"	"Textbook Conversation"
"3828"	"walk"	"Textbook Conversation"
"3829"	"try"	"Textbook Conversation"
"3830"	"wonder"	"Textbook Conversation"
"3831"	"try"	"Textbook Conversation"
"3832"	"plan"	"Textbook Conversation"
"3833"	"miss"	"Textbook Conversation"
"3834"	"happen"	"Textbook Conversation"
"3835"	"follow"	"Textbook Conversation"
"3836"	"play"	"Textbook Conversation"
"3837"	"try"	"Textbook Conversation"
"3838"	"ruin"	"Textbook Conversation"
"3839"	"follow"	"Textbook Conversation"
"3840"	"use"	"Textbook Conversation"
"3841"	"get"	"Textbook Conversation"
"3842"	"do"	"Textbook Conversation"
"3843"	"work"	"Textbook Conversation"
"3844"	"hold"	"Textbook Conversation"
"3845"	"check"	"Textbook Conversation"
"3846"	"record"	"Textbook Conversation"
"3847"	"listen"	"Textbook Conversation"
"3848"	"find"	"Textbook Conversation"
"3849"	"concentrate"	"Textbook Conversation"
"3850"	"enjoy"	"Textbook Conversation"
"3851"	"listen"	"Textbook Conversation"
"3852"	"discover"	"Textbook Conversation"
"3853"	"ask"	"Textbook Conversation"
"3854"	"answer"	"Textbook Conversation"
"3855"	"say"	"Textbook Conversation"
"3856"	"eat"	"Textbook Conversation"
"3857"	"look after"	"Textbook Conversation"
"3858"	"cross"	"Textbook Conversation"
"3859"	"wonder"	"Textbook Conversation"
"3860"	"do"	"Textbook Conversation"
"3861"	"stay"	"Textbook Conversation"
"3862"	"try"	"Textbook Conversation"
"3863"	"plan"	"Textbook Conversation"
"3864"	"look"	"Textbook Conversation"
"3865"	"camp"	"Textbook Conversation"
"3866"	"look"	"Textbook Conversation"
"3867"	"study"	"Textbook Conversation"
"3868"	"mean"	"Textbook Conversation"
"3869"	"feel"	"Textbook Conversation"
"3870"	"feel"	"Textbook Conversation"
"3871"	"look"	"Textbook Conversation"
"3872"	"feel"	"Textbook Conversation"
"3873"	"feel"	"Textbook Conversation"
"3874"	"buy"	"Textbook Conversation"
"3875"	"come back"	"Textbook Conversation"
"3876"	"go"	"Textbook Conversation"
"3877"	"pick up"	"Textbook Conversation"
"3878"	"leave"	"Textbook Conversation"
"3879"	"come"	"Textbook Conversation"
"3880"	"rain"	"Textbook Conversation"
"3881"	"stop"	"Textbook Conversation"
"3882"	"wait"	"Textbook Conversation"
"3883"	"do"	"Textbook Conversation"
"3884"	"kid"	"Textbook Conversation"
"3885"	"approach"	"Textbook Conversation"
"3886"	"read"	"Textbook Conversation"
"3887"	"joke"	"Textbook Conversation"
"3888"	"stare"	"Textbook Conversation"
"3889"	"try"	"Textbook Conversation"
"3890"	"top"	"Textbook Conversation"
"3891"	"call"	"Textbook Conversation"
"3892"	"try"	"Textbook Conversation"
"3893"	"pick up"	"Textbook Conversation"
"3894"	"try"	"Textbook Conversation"
"3895"	"travel"	"Textbook Conversation"
"3896"	"try"	"Textbook Conversation"
"3897"	"run"	"Textbook Conversation"
"3898"	"break up"	"Textbook Conversation"
"3899"	"run"	"Textbook Conversation"
"3900"	"pass"	"Textbook Conversation"
"3901"	"call"	"Textbook Conversation"
"3902"	"feel"	"Textbook Conversation"
"3903"	"send"	"Textbook Conversation"
"3904"	"lie"	"Textbook Conversation"
"3905"	"kneel"	"Textbook Conversation"
"3906"	"phone"	"Textbook Conversation"
"3907"	"feel"	"Textbook Conversation"
"3908"	"create"	"Textbook Conversation"
"3909"	"hear"	"Textbook Conversation"
"3910"	"fall"	"Textbook Conversation"
"3911"	"talk"	"Textbook Conversation"
"3912"	"talk"	"Textbook Conversation"
"3913"	"have"	"Textbook Conversation"
"3914"	"learn"	"Textbook Conversation"
"3915"	"die out"	"Textbook Conversation"
"3916"	"hope"	"Textbook Conversation"
"3917"	"study"	"Textbook Conversation"
"3918"	"expect"	"Textbook Conversation"
"3919"	"hope"	"Textbook Conversation"
"3920"	"gain"	"Textbook Conversation"
"3921"	"travel"	"Textbook Conversation"
"3922"	"go"	"Textbook Conversation"
"3923"	"wear"	"Textbook Conversation"
"3924"	"hang"	"Textbook Conversation"
"3925"	"stare"	"Textbook Conversation"
"3926"	"discuss"	"Textbook Conversation"
"3927"	"kid"	"Textbook Conversation"
"3928"	"go"	"Textbook Conversation"
"3929"	"slam"	"Textbook Conversation"
"3930"	"play"	"Textbook Conversation"
"3931"	"get"	"Textbook Conversation"
"3932"	"go on"	"Textbook Conversation"
"3933"	"do"	"Textbook Conversation"
"3934"	"train"	"Textbook Conversation"
"3935"	"have"	"Textbook Conversation"
"3936"	"do"	"Textbook Conversation"
"3937"	"happen"	"Textbook Conversation"
"3938"	"turn"	"Textbook Conversation"
"3939"	"happen"	"Textbook Conversation"
"3940"	"come"	"Textbook Conversation"
"3941"	"come"	"Textbook Conversation"
"3942"	"come"	"Textbook Conversation"
"3943"	"inspire"	"Textbook Conversation"
"3944"	"wait"	"Textbook Conversation"
"3945"	"look"	"Textbook Conversation"
"3946"	"slam"	"Textbook Conversation"
"3947"	"prepare"	"Textbook Conversation"
"3948"	"work"	"Textbook Conversation"
"3949"	"hope"	"Textbook Conversation"
"3950"	"react"	"Textbook Conversation"
"3951"	"change"	"Textbook Conversation"
"3952"	"do"	"Textbook Conversation"
"3953"	"keep"	"Textbook Conversation"
"3954"	"talk"	"Textbook Conversation"
"3955"	"jump"	"Textbook Conversation"
"3956"	"start"	"Textbook Conversation"
"3957"	"start"	"Textbook Conversation"
"3958"	"walk"	"Textbook Conversation"
"3959"	"try"	"Textbook Conversation"
"3960"	"approach"	"Textbook Conversation"
"3961"	"visit"	"Textbook Conversation"
"3962"	"do"	"Textbook Conversation"
"3963"	"enjoy"	"Textbook Conversation"
"3964"	"do"	"Textbook Conversation"
"3965"	"smile"	"Textbook Conversation"
"3966"	"update"	"Textbook Conversation"
"3967"	"write"	"Textbook Conversation"
"3968"	"see"	"Textbook Conversation"
"3969"	"wait"	"Textbook Conversation"
"3970"	"do"	"Textbook Conversation"
"3971"	"watch"	"Textbook Conversation"
"3972"	"watch"	"Textbook Conversation"
"3973"	"cook"	"Textbook Conversation"
"3974"	"talk"	"Textbook Conversation"
"3975"	"do"	"Textbook Conversation"
"3976"	"loop up"	"Textbook Conversation"
"3977"	"play"	"Textbook Conversation"
"3978"	"play"	"Textbook Conversation"
"3979"	"tell"	"Textbook Conversation"
"3980"	"play"	"Textbook Conversation"
"3981"	"do"	"Textbook Conversation"
"3982"	"help"	"Textbook Conversation"
"3983"	"do"	"Textbook Conversation"
"3984"	"try"	"Textbook Conversation"
"3985"	"wait"	"Textbook Conversation"
"3986"	"seek"	"Textbook Conversation"
"3987"	"go"	"Textbook Conversation"
"3988"	"teach"	"Textbook Conversation"
"3989"	"guess"	"Textbook Conversation"
"3990"	"look"	"Textbook Conversation"
"3991"	"be"	"Textbook Conversation"
"3992"	"have"	"Textbook Conversation"
"3993"	"be"	"Textbook Conversation"
"3994"	"be"	"Textbook Conversation"
"3995"	"kid"	"Textbook Conversation"
"3996"	"do"	"Textbook Conversation"
"3997"	"pick up"	"Textbook Conversation"
"3998"	"tell"	"Textbook Conversation"
"3999"	"waste"	"Textbook Conversation"
"4000"	"squander"	"Textbook Conversation"
"4001"	"make"	"Textbook Conversation"
"4002"	"do"	"Textbook Conversation"
"4003"	"talk"	"Textbook Conversation"
"4004"	"go"	"Textbook Conversation"
"4005"	"join"	"Textbook Conversation"
"4006"	"drown"	"Textbook Conversation"
"4007"	"drown"	"Textbook Conversation"
"4008"	"hope"	"Textbook Conversation"
"4009"	"go on"	"Textbook Conversation"
"4010"	"do"	"Textbook Conversation"
"4011"	"watch"	"Textbook Conversation"
"4012"	"waste"	"Textbook Conversation"
"4013"	"kid"	"Textbook Conversation"
"4014"	"call"	"Textbook Conversation"
"4015"	"listen"	"Textbook Conversation"
"4016"	"travel"	"Textbook Conversation"
"4017"	"shout"	"Textbook Conversation"
"4018"	"watch"	"Textbook Conversation"
"4019"	"travel"	"Textbook Conversation"
"4020"	"listen"	"Textbook Conversation"
"4021"	"do"	"Textbook Conversation"
"4022"	"cook"	"Textbook Conversation"
"4023"	"prepare"	"Textbook Conversation"
"4024"	"fall"	"Textbook Conversation"
"4025"	"starve"	"Textbook Conversation"
"4026"	"stand"	"Textbook Conversation"
"4027"	"talk"	"Textbook Conversation"
"4028"	"go"	"Textbook Conversation"
"4029"	"wear"	"Textbook Conversation"
"4030"	"wear"	"Textbook Conversation"
"4031"	"say"	"Textbook Conversation"
"4032"	"wear"	"Textbook Conversation"
"4033"	"wear"	"Textbook Conversation"
"4034"	"do"	"Textbook Conversation"
"4035"	"give up"	"Textbook Conversation"
"4036"	"plan"	"Textbook Conversation"
"4037"	"plan"	"Textbook Conversation"
"4038"	"do"	"Textbook Conversation"
"4039"	"struggle"	"Textbook Conversation"
"4040"	"listen"	"Textbook Conversation"
"4041"	"call"	"Textbook Conversation"
"4042"	"work"	"Textbook Conversation"
"4043"	"hurt"	"Textbook Conversation"
"4044"	"hurt"	"Textbook Conversation"
"4045"	"hurt"	"Textbook Conversation"
"4046"	"say"	"Textbook Conversation"
"4047"	"wait"	"Textbook Conversation"
"4048"	"go on"	"Textbook Conversation"
"4049"	"talk"	"Textbook Conversation"
"4050"	"read"	"Textbook Conversation"
"4051"	"have"	"Textbook Conversation"
"4052"	"happen"	"Textbook Conversation"
"4053"	"go"	"Textbook Conversation"
"4054"	"have"	"Textbook Conversation"
"4055"	"go out"	"Textbook Conversation"
"4056"	"listen"	"Textbook Conversation"
"4057"	"go"	"Textbook Conversation"
"4058"	"feel"	"Textbook Conversation"
"4059"	"film"	"Textbook Conversation"
"4060"	"do"	"Textbook Conversation"
"4061"	"do"	"Textbook Conversation"
"4062"	"practice"	"Textbook Conversation"
"4063"	"bring"	"Textbook Conversation"
"4064"	"practice"	"Textbook Conversation"
"4065"	"do"	"Textbook Conversation"
"4066"	"come"	"Textbook Conversation"
"4067"	"do"	"Textbook Conversation"
"4068"	"practice"	"Textbook Conversation"
"4069"	"train"	"Textbook Conversation"
"4070"	"do"	"Textbook Conversation"
"4071"	"do"	"Textbook Conversation"
"4072"	"go"	"Textbook Conversation"
"4073"	"visit"	"Textbook Conversation"
"4074"	"talk"	"Textbook Conversation"
"4075"	"come"	"Textbook Conversation"
"4076"	"work"	"Textbook Conversation"
"4077"	"get"	"Textbook Conversation"
"4078"	"sleep"	"Textbook Conversation"
"4079"	"play"	"Textbook Conversation"
"4080"	"lie"	"Textbook Conversation"
"4081"	"have"	"Textbook Conversation"
"4082"	"do"	"Textbook Conversation"
"4083"	"look"	"Textbook Conversation"
"4084"	"go"	"Textbook Conversation"
"4085"	"go"	"Textbook Conversation"
"4086"	"study"	"Textbook Conversation"
"4087"	"get"	"Textbook Conversation"
"4088"	"drive"	"Textbook Conversation"
"4089"	"cross"	"Textbook Conversation"
"4090"	"stay"	"Textbook Conversation"
"4091"	"make"	"Textbook Conversation"
"4092"	"look"	"Textbook Conversation"
"4093"	"do"	"Textbook Conversation"
"4094"	"have"	"Textbook Conversation"
"4095"	"stay"	"Textbook Conversation"
"4096"	"leave"	"Textbook Conversation"
"4097"	"come"	"Textbook Conversation"
"4098"	"enjoy"	"Textbook Conversation"
"4099"	"plan"	"Textbook Conversation"
"4100"	"look"	"Textbook Conversation"
"4101"	"starve"	"Textbook Conversation"
"4102"	"go out"	"Textbook Conversation"
"4103"	"go out"	"Textbook Conversation"
"4104"	"interview"	"Textbook Conversation"
"4105"	"come"	"Textbook Conversation"
"4106"	"go on"	"Textbook Conversation"
"4107"	"put"	"Textbook Conversation"
"4108"	"try"	"Textbook Conversation"
"4109"	"go"	"Textbook Conversation"
"4110"	"look"	"Textbook Conversation"
"4111"	"happen"	"Textbook Conversation"
"4112"	"swim"	"Textbook Conversation"
"4113"	"go"	"Textbook Conversation"
"4114"	"get"	"Textbook Conversation"
"4115"	"meet"	"Textbook Conversation"
"4116"	"fly"	"Textbook Conversation"
"4117"	"look"	"Textbook Conversation"
"4118"	"write"	"Textbook Conversation"
"4119"	"write"	"Textbook Conversation"
"4120"	"write"	"Textbook Conversation"
"4121"	"write"	"Textbook Conversation"
"4122"	"write"	"Textbook Conversation"
"4123"	"write"	"Textbook Conversation"
"4124"	"write"	"Textbook Conversation"
"4125"	"write"	"Textbook Conversation"
"4126"	"write"	"Textbook Conversation"
"4127"	"write"	"Textbook Conversation"
"4128"	"board"	"Textbook Conversation"
"4129"	"grill"	"Textbook Conversation"
"4130"	"grill"	"Textbook Conversation"
"4131"	"stand up"	"Textbook Conversation"
"4132"	"think"	"Textbook Conversation"
"4133"	"get"	"Textbook Conversation"
"4134"	"start"	"Textbook Conversation"
"4135"	"take"	"Textbook Conversation"
"4136"	"buy"	"Textbook Conversation"
"4137"	"sell"	"Textbook Conversation"
"4138"	"work"	"Textbook Conversation"
"4139"	"look"	"Textbook Conversation"
"4140"	"volunteer"	"Textbook Conversation"
"4141"	"make"	"Textbook Conversation"
"4142"	"put"	"Textbook Conversation"
"4143"	"talk"	"Textbook Conversation"
"4144"	"change"	"Textbook Conversation"
"4145"	"go on"	"Textbook Conversation"
"4146"	"go"	"Textbook Conversation"
"4147"	"look"	"Textbook Conversation"
"4148"	"try"	"Textbook Conversation"
"4149"	"hold"	"Textbook Conversation"
"4150"	"hold"	"Textbook Conversation"
"4151"	"light up"	"Textbook Conversation"
"4152"	"sleep"	"Textbook Conversation"
"4153"	"look"	"Textbook Conversation"
"4154"	"go out"	"Textbook Conversation"
"4155"	"do"	"Textbook Conversation"
"4156"	"have"	"Textbook Conversation"
"4157"	"go"	"Textbook Conversation"
"4158"	"work"	"Textbook Conversation"
"4159"	"work"	"Textbook Conversation"
"4160"	"come"	"Textbook Conversation"
"4161"	"think"	"Textbook Conversation"
"4162"	"make"	"Textbook Conversation"
"4163"	"develop"	"Textbook Conversation"
"4164"	"work"	"Textbook Conversation"
"4165"	"work"	"Textbook Conversation"
"4166"	"do"	"Textbook Conversation"
"4167"	"work"	"Textbook Conversation"
"4168"	"get"	"Textbook Conversation"
"4169"	"wait"	"Textbook Conversation"
"4170"	"come"	"Textbook Conversation"
"4171"	"come"	"Textbook Conversation"
"4172"	"look"	"Textbook Conversation"
"4173"	"look"	"Textbook Conversation"
"4174"	"think"	"Textbook Conversation"
"4175"	"discover"	"Textbook Conversation"
"4176"	"look"	"Textbook Conversation"
"4177"	"do"	"Textbook Conversation"
"4178"	"work"	"Textbook Conversation"
"4179"	"put"	"Textbook Conversation"
"4180"	"try"	"Textbook Conversation"
"4181"	"shine"	"Textbook Conversation"
"4182"	"have"	"Textbook Conversation"
"4183"	"try"	"Textbook Conversation"
"4184"	"watch"	"Textbook Conversation"
"4185"	"try"	"Textbook Conversation"
"4186"	"live"	"Textbook Conversation"
"4187"	"live"	"Textbook Conversation"
"4188"	"drive"	"Textbook Conversation"
"4189"	"work"	"Textbook Conversation"
"4190"	"dream"	"Textbook Conversation"
"4191"	"live"	"Textbook Conversation"
"4192"	"take"	"Textbook Conversation"
"4193"	"sit"	"Textbook Conversation"
"4194"	"ruin"	"Textbook Conversation"
"4195"	"use"	"Textbook Conversation"
"4196"	"play"	"Textbook Conversation"
"4197"	"take"	"Textbook Conversation"
"4198"	"play"	"Textbook Conversation"
"4199"	"play"	"Textbook Conversation"
"4200"	"play"	"Textbook Conversation"
"4201"	"play"	"Textbook Conversation"
"4202"	"enjoy"	"Textbook Conversation"
"4203"	"look"	"Textbook Conversation"
"4204"	"feel"	"Textbook Conversation"
"4205"	"stay"	"Textbook Conversation"
"4206"	"plan"	"Textbook Conversation"
"4207"	"think"	"Textbook Conversation"
"4208"	"look"	"Textbook Conversation"
"4209"	"move"	"Textbook Conversation"
"4210"	"run"	"Textbook Conversation"
"4211"	"wear"	"Textbook Conversation"
"4212"	"wear"	"Textbook Conversation"
"4213"	"do"	"Textbook Conversation"
"4214"	"move"	"Textbook Conversation"
"4215"	"do"	"Textbook Conversation"
"4216"	"try"	"Textbook Conversation"
"4217"	"think"	"Textbook Conversation"
"4218"	"move"	"Textbook Conversation"
"4219"	"joke"	"Textbook Conversation"
"4220"	"hop"	"Textbook Conversation"
"4221"	"change"	"Textbook Conversation"
"4222"	"go"	"Textbook Conversation"
"4223"	"pay"	"Textbook Conversation"
"4224"	"get"	"Textbook Conversation"
"4225"	"have"	"Textbook Conversation"
"4226"	"walk"	"Textbook Conversation"
"4227"	"play"	"Textbook Conversation"
"4228"	"stand"	"Textbook Conversation"
"4229"	"get"	"Textbook Conversation"
"4230"	"go on"	"Textbook Conversation"
"4231"	"save"	"Textbook Conversation"
"4232"	"study"	"Textbook Conversation"
"4233"	"suffer"	"Textbook Conversation"
"4234"	"fight"	"Textbook Conversation"
"4235"	"push"	"Textbook Conversation"
"4236"	"ask"	"Textbook Conversation"
"4237"	"exaggerate"	"Textbook Conversation"
"4238"	"behave"	"Textbook Conversation"
"4239"	"do"	"Textbook Conversation"
"4240"	"do"	"Textbook Conversation"
"4241"	"act"	"Textbook Conversation"
"4242"	"act"	"Textbook Conversation"
"4243"	"do"	"Textbook Conversation"
"4244"	"talk"	"Textbook Conversation"
"4245"	"make"	"Textbook Conversation"
"4246"	"make"	"Textbook Conversation"
"4247"	"show"	"Textbook Conversation"
"4248"	"look for"	"Textbook Conversation"
"4249"	"look for"	"Textbook Conversation"
"4250"	"ask"	"Textbook Conversation"
"4251"	"eat"	"Textbook Conversation"
"4252"	"kid"	"Textbook Conversation"
"4253"	"stay"	"Textbook Conversation"
"4254"	"talk"	"Textbook Conversation"
"4255"	"plan"	"Textbook Conversation"
"4256"	"make"	"Textbook Conversation"
"4257"	"work"	"Textbook Conversation"
"4258"	"do"	"Textbook Conversation"
"4259"	"do"	"Textbook Conversation"
"4260"	"go"	"Textbook Conversation"
"4261"	"go"	"Textbook Conversation"
"4262"	"wonder"	"Textbook Conversation"
"4263"	"study"	"Textbook Conversation"
"4264"	"study"	"Textbook Conversation"
"4265"	"shop"	"Textbook Conversation"
"4266"	"return"	"Textbook Conversation"
"4267"	"look"	"Textbook Conversation"
"4268"	"see"	"Textbook Conversation"
"4269"	"post"	"Textbook Conversation"
"4270"	"try"	"Textbook Conversation"
"4271"	"do"	"Textbook Conversation"
"4272"	"visit"	"Textbook Conversation"
"4273"	"make"	"Textbook Conversation"
"4274"	"eat"	"Textbook Conversation"
"4275"	"invite"	"Textbook Conversation"
"4276"	"throw"	"Textbook Conversation"
"4277"	"go"	"Textbook Conversation"
"4278"	"do"	"Textbook Conversation"
"4279"	"go"	"Textbook Conversation"
"4280"	"go"	"Textbook Conversation"
"4281"	"work"	"Textbook Conversation"
"4282"	"do"	"Textbook Conversation"
"4283"	"do"	"Textbook Conversation"
"4284"	"go"	"Textbook Conversation"
"4285"	"come"	"Textbook Conversation"
"4286"	"go"	"Textbook Conversation"
"4287"	"encourage"	"Textbook Conversation"
"4288"	"talk"	"Textbook Conversation"
"4289"	"do"	"Textbook Conversation"
"4290"	"live"	"Textbook Conversation"
"4291"	"go"	"Textbook Conversation"
"4292"	"have"	"Textbook Conversation"
"4293"	"hide"	"Textbook Conversation"
"4294"	"have on"	"Textbook Conversation"
"4295"	"do"	"Textbook Conversation"
"4296"	"walk"	"Textbook Conversation"
"4297"	"go"	"Textbook Conversation"
"4298"	"do"	"Textbook Conversation"
"4299"	"phone"	"Textbook Conversation"
"4300"	"make"	"Textbook Conversation"
"4301"	"clear"	"Textbook Conversation"
"4302"	"pack"	"Textbook Conversation"
"4303"	"move"	"Textbook Conversation"
"4304"	"go on"	"Textbook Conversation"
"4305"	"go out"	"Textbook Conversation"
"4306"	"go on"	"Textbook Conversation"
"4307"	"live"	"Textbook Conversation"
"4308"	"appoint"	"Textbook Conversation"
"4309"	"arrive"	"Textbook Conversation"
"4310"	"happen"	"Textbook Conversation"
"4311"	"do"	"Textbook Conversation"
"4312"	"travel"	"Textbook Conversation"
"4313"	"dance"	"Textbook Conversation"
"4314"	"look"	"Textbook Conversation"
"4315"	"be"	"Textbook Conversation"
"4316"	"harass"	"Textbook Conversation"
"4317"	"operate"	"Textbook Conversation"
"4318"	"wait"	"Textbook Conversation"
"4319"	"use"	"Textbook Conversation"
"4320"	"take"	"Textbook Conversation"
"4321"	"get"	"Textbook Conversation"
"4322"	"be"	"Textbook Conversation"
"4323"	"have"	"Textbook Conversation"
"4324"	"grin"	"Textbook Conversation"
"4325"	"emerge"	"Textbook Conversation"
"4326"	"recover"	"Textbook Conversation"
"4327"	"plan"	"Textbook Conversation"
"4328"	"talk"	"Textbook Conversation"
"4329"	"update"	"Textbook Conversation"
"4330"	"miss"	"Textbook Conversation"
"4331"	"go"	"Textbook Conversation"
"4332"	"eat"	"Textbook Conversation"
"4333"	"offer"	"Textbook Conversation"
"4334"	"download"	"Textbook Conversation"
"4335"	"take back"	"Textbook Conversation"
"4336"	"participate"	"Textbook Conversation"
"4337"	"criticise"	"Textbook Conversation"
"4338"	"make"	"Textbook Conversation"
"4339"	"disappear"	"Textbook Conversation"
"4340"	"make"	"Textbook Conversation"
"4341"	"suggest"	"Textbook Conversation"
"4342"	"watch"	"Textbook Conversation"
"4343"	"realise"	"Textbook Conversation"
"4344"	"urge"	"Textbook Conversation"
