Register	Level	Textbook	Concordance1	Concor-dance2	Concordance3	Lemma	‘	NOT	Tense	Voice	?	Time reference	Continuous	Repeated	Extra function	Comment	Annotator
spoken	D	Achievers		been posting		post			perfect	A		past/present	yes	no			E
spoken	D	Achievers		're trying		try	c		present	A		present	yes	no			E
spoken	D	English in Mind		are you doing		do			present	A	q	present	yes	no			E
spoken	D	English in Mind		is visiting		visit			present	A		present	yes	no			E
spoken	D	English in Mind		's making		make	c		present	A		present	yes	yes			E
spoken	D	English in Mind		'm eating		eat	c		present	A		present	yes	yes			E
spoken	D	English in Mind		's going		go	c		GOING TO	A		present	yes	no			
spoken	D	English in Mind		're inviting		invite	c		present	A		present	no	no			E
spoken	D	English in Mind		're also throwing		throw	c		present	A		present	no	no			E
spoken	D	English in Mind		're going		go	c		GOING TO	A		present	yes	no			
spoken	D	English in Mind		'm going		go	c		GOING TO	A		present	yes	no			
spoken	D	English in Mind		be going		go			modal	A		future	no	no			E
spoken	D	English in Mind		were going		go			GOING TO	A		past	yes	no			
spoken	D	English in Mind		'm doing		do	c		present	A		future	yes	no			E
spoken	D	English in Mind		are you going		go			present	A	q	present	yes	no			E
spoken	D	English in Mind		'm going		go	c		GOING TO	A		present	yes	no			
spoken	D	English in Mind		'm going		go	c		present	A		future	yes	no			E
spoken	D	English in Mind		been working		work			perfect	A		past/present	yes	no			E
spoken	D	English in Mind		been doing		do			perfect	A		past/present	yes	no			E
spoken	D	English in Mind		're doing		do	c		present	A		present	yes	no			E
spoken	D	English in Mind		'm going		go	c		present	A		future	yes	no			E
spoken	D	English in Mind		Are you coming		come			present	A	q	future	yes	no			E
spoken	D	English in Mind		're going		go	c		present	A	q	future	yes	no			E
spoken	D	English in Mind		's going		go	c		GOING TO	A		present	yes	no			
spoken	D	English in Mind		's going		go	c		GOING TO	A		present	yes	no			
spoken	D	English in Mind		're just encouraging		encourage	c		present	A		present	yes	yes			E
spoken	D	English in Mind		are you talking		talk			present	A	q	present	yes	no			E
spoken	D	English in Mind		'm not doing		do	c	n	present	A		unclear	yes	unclear			E
spoken	D	English in Mind		was living		live			past	A		past	yes	no			E
spoken	D	English in Mind		is, though - surviving		survive			NOT progressive	A		present	yes	no			
spoken	D	English in Mind		's going		go	c		GOING TO	A		present	yes	no			
spoken	D	English in Mind		'm going		go	c		present	A		future	yes	no			E
spoken	D	English in Mind		was having		have			past	A		future	yes	no		reported speech	E
spoken	D	English in Mind		are you going		go			GOING TO	A		present	yes	no			
spoken	D	English in Mind		's something I started doing		something	c		NOT progressive	A		present	yes	no			
spoken	D	English in Mind		was in her house looking		look			NOT progressive	A		past	yes	no			
spoken	D	English in Mind		are strange things going		thing			NOT progressive	A		present	yes	no			
spoken	D	English in Mind		're hiding		hide	c		present	A		general	yes	unclear			E
spoken	D	English in Mind		's having		have on	c		present	A		present	yes	yes			E
spoken	D	English in Mind		are you doing		do			present	A	q	present	yes	no			E
spoken	D	English in Mind		's walking		walk	c		present	A		present	yes	no			E
spoken	D	English in Mind		're going		go	c		present	A		present	yes	no			E
spoken	D	English in Mind		's going		go	c		GOING TO	A		present	yes	no			
spoken	D	English in Mind		're going		go	c		GOING TO	A		present	yes	no			
spoken	D	Solutions		are you doing		do			present	A	q	present	yes	no			E
spoken	D	Solutions		'm phoning		phone	c		present	A		present	yes	no			E
spoken	D	Solutions		're always making		make	c		present	A		general	yes	yes			E
spoken	D	Solutions		'm clearing		clear	c		present	A		present	yes	no			E
spoken	D	Solutions		'm clearing		pack	c		present	A		present	yes	yes			E
spoken	D	Solutions		're moving		move	c		present	A		future	yes	no			E
spoken	D	Solutions		're going		go	c		GOING TO	A		present	yes	no			
spoken	D	Solutions		're always going		go on	c		present	A		general	yes	yes			E
spoken	D	Solutions		're going		go out	c		present	A		future	no	no			E
spoken	D	Solutions		're going		go on	c		present	A		future	no	no			E
spoken	D	Solutions		are still living		live			present	A		present	yes	no			E
spoken	D	Solutions		be appointing		appoint			modal	A	q	future	no	no			E
spoken	D	Solutions		are going		go			GOING TO	A		present	yes	no			
spoken	D	Solutions		be arriving		arrive			modal	A		future	no	no			E
spoken	D	Solutions		's happening		happen	c		present	A	q	present	yes	no			E
spoken	D	Solutions		are you going		go			GOING TO	A		present	yes	no			
spoken	D	Solutions		'm doing		do	c		present	A		present	yes	no			E
spoken	D	Solutions		're travelling		travel	c		present	A		general	yes	yes			E
spoken	D	Solutions		were dancing		dance			past	A		past	yes	no			E
spoken	D	Solutions		are you looking		look			present	A	q	present	yes	no			E
spoken	D	Solutions		was being		be			past	P		past	yes	no			E
spoken	D	Solutions		are harassing		harass			present	A		general	yes	yes			E
spoken	D	Solutions		are operating		operate			present	A		general	yes	yes			E
spoken	D	Solutions		are useful for researching		research			NOT progressive	A		present	yes	no			
spoken	D	Solutions		's going		go	c		GOING TO	A		present	yes	no			
spoken	D	Solutions		been waiting		wait			perfect	A		past	yes	no			E
spoken	D	Solutions		was just being		use			past	P		past	yes	yes			E
spoken	D	Solutions		were taking		take			past	A		past	yes	no			E
spoken	D	Solutions		being famous would be getting		get			modal	A		hypothetical	yes	yes			E
spoken	D	Solutions		are also disadvantages to being		be			present	A		general	yes	no			E
spoken	D	Solutions		be really enjoying		enjoy			catenative	A		general	yes	no			E
spoken	D	Solutions		were having		have			past	A		general	yes	no			E
spoken	D	Solutions		were grinning		grin			past	A		past	yes	no			E
spoken	D	Solutions		are emerging		emerge			present	A		past/present	yes	no	gradual change		E
spoken	D	Solutions		is currently recovering		recover			present	A		present	yes	no			E
spoken	D	Solutions		is planning		plan			present	A		present	no	no			E
spoken	D	Solutions		'm talking		talk	c		present	A		present	yes	no			E
spoken	D	Solutions		are always updating		update			present	A		general	yes	yes			E
spoken	D	Solutions		is missing		miss			present	A		general	yes	no			E
spoken	D	Solutions		been going		go			perfect	A		past/present	yes	no			E
spoken	D	Solutions		are constantly eating		eat			present	A		present	yes	yes			E
spoken	D	Solutions		is going		go			GOING TO	A		present	yes	no			E
spoken	D	Solutions		is offering		offer			present	A		general	yes	yes			E
spoken	D	Solutions		's only going		go	c		GOING TO	A		present	yes	no			E
spoken	D	Solutions		's downloading		download	c		present	A		present	yes	no			E
spoken	D	Solutions		'm taking		take back	c		present	A		future	no	no			E
spoken	D	Solutions		'm participating		participate	c		present	A		present	yes	no			E
spoken	D	Solutions		are always criticising		criticise			present	A		present	no	yes			E
spoken	D	Solutions		is making		make			present	A		future	yes	no			E
spoken	D	Solutions		'm going		go	c		GOING TO	A		present	yes	no			E
spoken	D	Solutions		been disappearing		disappear			perfect	A		past/present	no	yes			E
spoken	D	Solutions		's just making		make	c		present	A		present	yes	unclear			E
spoken	D	Solutions		'm suggesting		suggest	c		present	A		present	no	no			E
spoken	D	Solutions		are watching		watch			present	A		general	yes	yes			E
spoken	D	Solutions		are realising		realise			present	A		present	yes	yes			E
spoken	D	Solutions		are being		urge			present	P		present	no	yes			E
spoken	D	Solutions		were also behaving		behave			past	A		past	yes	yes			E
spoken	D	Solutions		were committing		commit			past	A		past	yes	yes			E
spoken	D	Solutions		were living		live			past	A		past	yes	no			E
spoken	D	Solutions		been doing		do			perfect	A		past/present	yes	yes			E
spoken	D	Solutions		be joking		joke			modal	A		present	no	no	emphasis/shock	is joking and kidding continuous?	E
spoken	D	Solutions		'm supposed to be studying		study	c		catenative	A		past	yes	yes			E
spoken	D	Solutions		are doing		do			present	A		general	no	yes			E
spoken	D	Solutions		is accompanied by a tutting		tutting			NOT progressive	A		present	yes	no			E
spoken	D	Solutions		are drinking		drink			present	A		general	yes	yes	framing		E
spoken	D	Solutions		are drinking tea or eating		eat			present	A		hypothetical	yes	yes	framing		E
spoken	D	Solutions		're planning		plan	c		present	A		hypothetical	yes	no			E
spoken	D	Solutions		was always shrugging		shrug			past	A		past	no	yes			E
spoken	D	Solutions		was always shrugging her shoulders or moving		move			past	A		past	no	yes			E
spoken	D	Solutions		're going		go	c		GOING TO	A		present	yes	no			E
spoken	D	Solutions		're going		go	c		GOING TO	A		present	yes	no			E
spoken	D	Solutions		'm trying		try	c		present	A		present	yes	no		trying, continous?	E
spoken	D	Solutions		'm looking		look	c		present	A		present	yes	no			E
spoken	D	Solutions		are you guys doing		do			present	A	q	present	yes	no			E
spoken	D	Solutions		weren't doing		do	c	n	past	A		past	yes	no			E
spoken	D	Solutions		are very much hoping		hope			present	A		present	no	no	emphasis/shock		E
spoken	D	Solutions		'm trying		try	c		present	A		present	yes	no			E
spoken	D	Solutions		were either frowning		frown			past	A		past	no	no			E
spoken	D	Solutions		were either frowning or pursing		purse			past	A		past	no	no			E
spoken	D	Solutions		're wearing		wear	c		present	A		hypothetical	no	no			E
spoken	D	Solutions		're looking		look for	c		present	A		present	yes	no			E
spoken	D	Solutions		'm going		go	c		GOING TO	A		present	yes	no			E
spoken	D	Solutions		are you doing		do			present	A	q	present	yes	no			E
spoken	D	Solutions		'm moving		move	c		present	A		present	yes	no			E
spoken	D	Solutions		was just driving		drive			past	A		past	yes	no	framing		E
spoken	D	Solutions		're making		make	c		present	A		present	yes	no			E
spoken	D	Solutions		was always telling		tell			past	A		past	no	yes			E
spoken	D	Solutions		was ever going		go			GOING TO	A		past	yes	no			E
spoken	D	Solutions		was going		go			GOING TO	A		past	yes	no			E
spoken	D	Solutions		was teaching		teach			past	A		past	yes	no	framing		E
spoken	D	Solutions		was walking		walk			past	A		past	yes	no	framing		E
spoken	D	Solutions		were getting		get			past	A		past	yes	yes	gradual change		E
spoken	D	Solutions		been repeating		repeat			perfect	A		past/present	no	yes			E
spoken	D	Solutions		were saying		say			past	A		past	no	yes			E
spoken	D	Solutions		was trying		try			past	A		past	yes	no	framing		E
spoken	D	Solutions		was trying		try			past	A		past	yes	no	framing		E
spoken	D	Solutions		is going		go			GOING TO	A		present	yes	no			E
spoken	D	Solutions		're joining		join	c		present	A		present	no	no			E
spoken	D	Solutions		been revising		revise			perfect	A		past	yes	yes			E
spoken	D	Solutions		'm interested in seeing		see	c		NOT progressive	A		present	yes	no			E
spoken	D	Solutions		been looking		look for			perfect	A		past/present	yes	yes			E
spoken	D	Solutions		're doing		do	c		present	A		present	yes	no			E
spoken	D	Solutions		're always borrowing		borrow	c		present	A		general	yes	yes			E
spoken	D	Solutions		're just stealing		steal	c		present	A		present	no	yes			E
spoken	D	Solutions		were growing		grow up			past	A	q	past	yes	yes	framing		E
spoken	D	Solutions		was always asking		ask			past	A		past	no	yes			E
spoken	D	Solutions		were so annoying		annoy			NOT progressive	A		past	yes	no			E
spoken	D	Solutions		been looking		look for			perfect	A		past/present	yes	yes			E
spoken	D	Solutions		wasn't thinking		think	c	n	past	A		past	yes	no	framing		E
spoken	D	Solutions		be more to falling		fall			NOT progressive	A		modal/infinitive	yes	no			E
spoken	D	Solutions		was studying		study			past	A		past	yes	yes			E
spoken	D	Solutions		're in a living		live	c		NOT progressive	A		present	yes	no			E
spoken	D	Solutions		are not getting		get on		n	present	A		general	yes	yes		picture description	E
spoken	D	Solutions		are excluding		exclude			present	A		present	yes	yes		picture description	E
spoken	D	Solutions		be sharing		share			catenative	A		modal/infinitive	yes	no		picture description	E
spoken	D	Solutions		are whispering		whisper			present	A		present	yes	no		picture description	E
spoken	D	Solutions		are behaving		behave			present	A		present	yes	no		picture description	E
spoken	D	Solutions		were waiting		wait			past	A		past	yes	no	framing		E
spoken	D	Solutions		wasn't going		go	c	n	GOING TO	A		past	yes	no			E
spoken	D	Solutions		was dressed up – including		include			NOT progressive	A		past	yes	no			E
spoken	D	Solutions		was taking		take			past	A		past	yes	no	framing		E
spoken	D	Solutions		been chewing		chew			perfect	A		past	yes	yes			E
spoken	D	Solutions		be eating		eat			modal	A		general	yes	yes			E
spoken	D	Solutions		're training		train	c		present	A		general	yes	yes			E
spoken	D	Solutions		is really going		go			GOING TO	A		present	yes	no			E
spoken	D	Solutions		was pumping		pump			past	A		past	yes	no	framing		E
spoken	D	Solutions		were bursting		burst			past	A		past	yes	no	framing		E
spoken	D	Solutions		was happening		happen			past	A		past	yes	no			E
spoken	D	Solutions		was pedalling		pedal			past	A		past	yes	no	framing		E
spoken	D	Solutions		is already returning		return			present	A		past/present	yes	no	gradual change		E
spoken	D	Solutions		is getting		get			present	A		present	yes	no	gradual change		E
spoken	D	Solutions		are relaxing		relax			present	A		present	yes	no	gradual change		E
spoken	D	Solutions		were hunting		hunt			past	A		past	yes	yes	framing		E
spoken	D	Solutions		are responsible for converting		convert			NOT progressive	A		present	yes	no			E
spoken	D	Solutions		's where we're lifting		lift	c		present	A		general	yes	yes			E
spoken	D	Solutions		is really good for stretching		stretch			NOT progressive	A		present	yes	no			E
spoken	D	Solutions		's much more motivating		motivate	c		NOT progressive	A		present	yes	no			E
spoken	D	Solutions		been doing		do			perfect	A		past/present	yes	yes			E
spoken	D	Solutions		are being		teach			present	P		general	yes	no			E
spoken	D	Solutions		're going		go	c		GOING TO	A		present	yes	no			E
spoken	D	Solutions		are you training		train			present	A	q	present	yes	yes			E
spoken	D	Solutions		was consuming		consume			past	A		past	yes	yes			E
spoken	D	Solutions		was receiving		receive			past	A		past	yes	yes			E
spoken	D	Solutions		are going		go			GOING TO	A		present	yes	no			E
spoken	D	Solutions		was beginning		begin			past	A		past	yes	no	gradual change		E
spoken	D	Solutions		was terrified of tasting		taste			NOT progressive	A		past	yes	no			E
spoken	D	Solutions		been suffering		suffer			perfect	A		past/present	yes	yes			E
spoken	D	Solutions		been feeling		feel			perfect	A	q	past/present	yes	yes			E
spoken	D	Solutions		Are you having		have			present	A	q	present	no	yes			E
spoken	D	Solutions		been taking		take			perfect	A	q	past/present	no	yes			E
spoken	D	Solutions		been feeling		feel			perfect	A		past/present	yes	yes			E
spoken	D	Solutions		been feeling		feel			perfect	A		past/present	yes	yes			E
spoken	D	Solutions		been feeling		feel			perfect	A	q	past/present	yes	yes			E
spoken	D	Solutions		was, lying		lie			past	A		past	yes	no	framing		E
spoken	D	Solutions		was, lying		look			past	A		past	yes	no	framing		E
spoken	D	Solutions		is going		go			GOING TO	A		present	yes	no			E
spoken	D	Solutions		was sitting		sit			past	A		past	yes	no			E
spoken	D	Solutions		was sitting up, cleaning		clean			past	A		past	yes	no			E
spoken	D	Solutions		be playing		play			modal	A		future	yes	no			E
spoken	D	Solutions		be joking		joke			modal	A		present	no	no			E
spoken	D	Solutions		'm really looking		look forward	c		present	A		present	yes	no			E
spoken	D	Solutions		'm not going		go	c	n	GOING TO	A		present	yes	no			E
spoken	D	Solutions		'm going		go out	c		present	A		present	yes	no			E
spoken	D	Solutions		'm not saying		say	c	n	present	A		present	yes	no			E
spoken	D	Solutions		was a young woman driving		drive			NOT progressive	A		past	yes	no			E
spoken	D	Solutions		was getting		get			past	A		past	yes	no	gradual change		E
spoken	D	Solutions		's snowing		snow	c		present	A		present	yes	no			E
spoken	D	Solutions		is by examining		examine			NOT progressive	A		present	yes	no			E
spoken	D	Solutions		is by turning		turn			NOT progressive	A		present	yes	no			E
spoken	D	Solutions		'm not going		go	c	n	GOING TO	A		present	yes	no			E
spoken	D	Solutions		were being		be			past	A		past	yes	yes			E
spoken	D	Solutions		are you doing		do			present	A	q	future	yes	no			E
spoken	D	Solutions		been using		use			perfect	A		past/present	yes	yes			E
spoken	D	Solutions		was wondering		wonder			past	A		present	no	no	politeness/softening		E
spoken	D	Solutions		'm going		go	c		GOING TO	A		present	yes	no			E
spoken	D	Solutions		's cheating		cheat	c		NOT progressive	A		present	yes	no			E
spoken	D	Solutions		were going		go			GOING TO	A		past	yes	no			E
spoken	D	Solutions		is also attracting		attract			present	A		general	no	yes			E
spoken	D	Solutions		are always looking		look for			present	A		general	no	yes			E
spoken	D	Solutions		'm talking		talk	c		present	A		present	yes	unclear			E
spoken	D	Solutions		're trying		try	c		present	A		general	yes	yes			E
spoken	D	Solutions		're lying		lie	c		present	A		general	yes	yes			E
spoken	D	Solutions		been tricked into giving		give			NOT progressive	A		perfect	yes	no			E
spoken	D	Solutions		be really annoying		annoy			NOT progressive	A		modal/infinitive	yes	no			E
spoken	D	Solutions		'm doing		do	c		present	A		general	no	yes			E
spoken	D	Solutions		's always talking		talk	c		present	A		general	yes	yes			E
spoken	D	Solutions		's going		go	c		GOING TO	A		present	yes	no			E
spoken	D	Solutions		Are you going		go			GOING TO	A	q	future	yes	no			E
spoken	D	Solutions		is really putting		put off			present	A		present	yes	yes	gradual change		E
spoken	D	Solutions		'm playing		play	c		present	A		future	yes	no			E
spoken	D	Solutions		's going		go	c		GOING TO	A		present	yes	no			E
spoken	D	Solutions		's really demanding		demand	c		NOT progressive	A		present	yes	no			E
spoken	D	Solutions		been performing		perform			perfect	A		past	yes	yes			E
spoken	D	Solutions		are playing		play			present	A		present	yes	yes			E
spoken	D	Solutions		is going		go			GOING TO	A		present	yes	no			E
spoken	D	Solutions		are going		go			GOING TO	A		present	yes	no			E
spoken	D	Solutions		was preparing		prepare			past	A		past	yes	no	framing		E
spoken	D	Solutions		's clear that being		be	c		present	A		general	yes	no			E
spoken	D	Solutions		wasn't working		work	c	n	past	A		past	yes	yes			E
spoken	D	Solutions		was making		make			past	A		past	yes	yes			E
spoken	D	Solutions		are facing		face			present	A		general	yes	yes		passive/active??	E
spoken	D	Solutions		was being		be			past	A		past	yes	yes			E
spoken	D	Solutions		are having		have			present	A		present	yes	yes	gradual change		E
spoken	D	Solutions		was hoping		hope			past	A		past	yes	no			E
spoken	D	Solutions		're dreaming		dream	c		present	A		hypothetical	yes	no			E
spoken	D	Solutions		'm here watching		watch	c		present	A		present	yes	no			E
spoken	D	Solutions		is about getting		get			NOT progressive	A		present	yes	no			E
spoken	D	Solutions		be offering		offer			modal	A		hypothetical	no	no			E
spoken	D	Solutions		's going		go	c		GOING TO	A		present	yes	no			E
spoken	D	Solutions		is hoping		hope			present	A		general	yes	no			E
spoken	D	Solutions		is ta moko – tattooing		tattoo			NOT progressive	A		present	yes	no			E
spoken	D	Solutions		are now inspiring		inspire			present	A		general	yes	yes			E
spoken	D	Solutions		are interviewing		interview			present	A		present	yes	no			E
spoken	D	Solutions		were talking		talk			past	A		past	yes	no			E
spoken	D	Solutions		are now spreading		spread			present	A		present	yes	yes	gradual change		E
spoken	D	Solutions		was polluting		pollute			past	A		past	yes	yes			E
spoken	D	Solutions		been expecting		expect			perfect	A		past	no	no			E
spoken	D	Solutions		aren't keen on flowing		flow	c	n	NOT progressive	A		present	yes	no			E
spoken	D	Solutions		are looking		look			present	A		present	yes	yes			E
spoken	D	Solutions		was capable of looking		look			NOT progressive	A		past	yes	no			E
spoken	D	Solutions		were making		make			past	A		past	yes	yes			E
spoken	D	Solutions		are now diversifying		diversify			present	A		present	yes	yes	gradual change		E
spoken	D	Solutions		'm standing		stand	c		present	A		present	yes	no			E
spoken	D	Solutions		'm standing		stand	c		present	A		present	yes	no			E
spoken	D	Solutions		are already beginning		begin			present	A		present	yes	no			E
spoken	D	Solutions		's great for buying		buy	c		NOT progressive	A		present	yes	no			E
spoken	D	Solutions		'm studying		study	c		present	A		present	yes	no			E
spoken	D	Solutions		're looking		look for	c		present	A		present	yes	no			E
spoken	D	Solutions		're going		go	c		GOING TO	A		present	yes	no			E
spoken	D	Solutions		're collecting		collect	c		present	A		present	yes	yes			E
spoken	D	Solutions		're standing		stand	c		present	A		present	yes	no			E
spoken	D	Solutions		been fundraising		fundraise			perfect	A		past/present	yes	yes			E
spoken	D	Solutions		was discussing		discuss			past	A		past	yes	no			E
spoken	D	Solutions		was saying		say			past	A		past	yes	no			E
spoken	D	Solutions		were tipping		film			past	A		past	yes	yes			E
spoken	D	Solutions		were tipping		tip			past	A		past	no	yes			E
spoken	D	Solutions		were taking		take up			past	A		past	no	yes			E
spoken	D	Solutions		's happening		happen	c		present	A		present	yes	no			E
spoken	D	Solutions		are discussing		discuss			present	A		present	yes	no			E
spoken	D	Solutions		's begin with writing		write	c		NOT progressive	A		present	yes	no			E
spoken	D	Solutions		is recycling		recycle			NOT progressive	A		present	yes	no			E
spoken	D	Solutions		aren't using		use	c	n	present	A		general	no	yes			E
spoken	D	Solutions		is that using		use			NOT progressive	A		present	yes	no			E
spoken	D	Solutions		been wearing		wear			perfect	A		past/present	yes	yes			E
spoken	D	Solutions		been using		use			perfect	A		past/present	yes	no			E
spoken	D	Solutions		'm wearing		wear	c		present	A		present	yes	no			E
spoken	D	Solutions		're beginning		begin	c		present	A		present	yes	no	gradual change		E
spoken	D	Solutions		'm going		go	c		GOING TO	A		present	yes	no			E
spoken	D	Solutions		is that money was impoverishing		impoverish			past	A		past	yes	yes			E
spoken	D	Solutions		be talking		talk			modal	A		future	yes	no			E
spoken	D	Solutions		are doing		do			present	A		general	yes	yes			E
spoken	D	Solutions		're criticising		criticise	c		present	A		general	yes	yes			E
spoken	D	Solutions		were saying		say			past	A		past	yes	no			E
spoken	D	Solutions		are being		overchange			present	P		present	yes	no			E
spoken	D	Solutions		're probably better off spending		spend	c		NOT progressive	A		present	yes	no			E
spoken	D	Solutions		'm doing		do	c		present	A		present	yes	no			E
spoken	D	Solutions		'm not rolling		roll	c	n	present	A		present	yes	no			E
spoken	D	Solutions		's going		go	c		present	A		future	yes	no			E
spoken	D	Solutions		be better for buying		buy			NOT progressive	A		modal/infinitive	yes	no			E
spoken	D	Solutions		be other shops selling		sell			NOT progressive	A		modal/infinitive	yes	no			E
spoken	D	Solutions		's snowing		snow	c		present	A		general	yes	no			E
spoken	D	Solutions		be better for buying		buy			NOT progressive	A		modal/infinitive	yes	no			E
spoken	D	Solutions		is always buying		buy			present	A		general	no	yes			E
spoken	D	Solutions		'm talking		talk	c		present	A		present	yes	no			E
spoken	D	Solutions		's raining		rain	c		present	A		general	yes	no			E
spoken	D	Solutions		's snowing		snow	c		present	A		general	yes	no			E
spoken	D	Solutions		are springing		spring up			present	A	q	general	yes	yes			E
spoken	D	Solutions		are becoming		become			present	A		past/present	yes	yes	gradual change		E
spoken	D	Solutions		're buying		buy	c		present	A		present	yes	yes			E
spoken	D	Solutions		be available online, taking		take			NOT progressive	A		modal/infinitive	yes	no			E
spoken	D	Solutions		is only going		go			GOING TO	A		present	yes	no			E
spoken	E	Hi there		're using		use	c		present	A		present	yes	no			E
spoken	E	Hi there		'm going		go	c		present	A		present	yes	no			E
spoken	E	Hi there		are you doing		do			present	A	q	general	yes	yes			E
spoken	E	Hi there		is going		go			GOING TO	A		present	yes	no			E
spoken	E	Hi there		are doing		do			present	A		present	yes	yes			E
spoken	E	Hi there		Being British is about driving		be			NOT progressive	A		present	yes	no			E
spoken	E	Hi there		was very depressing		depress			NOT progressive	A		past	yes	no			E
spoken	E	Hi there		is as stark as living		live			NOT progressive	A		present	yes	no			E
spoken	E	Hi there		's like saying		say	c		NOT progressive	A		present	yes	no			E
spoken	E	Hi there		'm gardening		garden	c		present	A		present	yes	no			E
spoken	E	Hi there		'm doing		do	c		present	A		present	yes	yes			E
spoken	E	Hi there		'm doing and learning		learn	c		present	A		present	yes	yes			E
spoken	E	Hi there		are popping		pop up			present	A		past/present	no	yes			E
spoken	E	Hi there		're going		go	c		present	A		present	yes	no			E
spoken	E	Hi there		Are you interested in going		go			NOT progressive	A		present	yes	no			E
spoken	E	Hi there		were office organisation, assisting		assist			NOT progressive	A		past	yes	no			E
spoken	E	Hi there		were going		go on			past	A		past	yes	no			E
spoken	E	Hi there		was a way of getting		get			NOT progressive	A		past	yes	no			E
spoken	E	Hi there		been working		work			perfect	A		past/present	yes	yes			E
spoken	E	Hi there		'm going		go	c		present	A		future	no	no			E
spoken	E	Hi there		're thinking		think	c		present	A		general	yes	no			E
spoken	E	Hi there		's going		go on	c		present	A		general	yes	no			E
spoken	E	Hi there		is redefining		redefine			NOT progressive	A		present	yes	no			E
spoken	E	Hi there		aren't people volunteering		volunteer	c	n	present	A	q	general	yes	yes			E
spoken	E	Hi there		's the saying		say	c		NOT progressive	A		present	yes	no			E
spoken	E	Hi there		'm volunteering		volunteer	c		present	A		present	yes	unclear			E
spoken	E	Hi there		"is simply ""volunteering"		volunteer			NOT progressive	A		present	yes	no			E
spoken	E	Hi there		be observed climbing		climb			NOT progressive	A		modal/infinitive	yes	no			E
spoken	E	Hi there		's going		go on	c		present	A		general	yes	yes			E
spoken	E	Hi there		am making		make			present	A		general	yes	yes			E
spoken	E	Hi there		're interested in volunteering		volunteer	c		NOT progressive	A		present	yes	no			E
spoken	E	Hi there		was interested in learning		learn			NOT progressive	A		past	yes	no			E
spoken	E	Hi there		're thinking		think	c		present	A		general	no	no			E
spoken	E	Hi there		be following		follow			modal	A		future	yes	no		last	E
spoken	E	Hi there		is filling		fill			present	A		general	no	yes			E
spoken	E	Hi there		is recovering		recover			present	A		present	yes	no			E
spoken	E	Hi there		was photographed scowling		scowl			NOT progressive	A		past	yes	no			E
spoken	E	Hi there		be happening		happen			modal	A	q	hypothetical	yes	no			E
spoken	E	Hi there		Being British today means being		be			NOT progressive	A		present	yes	no			E
spoken	E	Hi there		's about being		be	c		NOT progressive	A		present	yes	no			E
spoken	E	Hi there		's about living		live	c		NOT progressive	A		present	yes	no			E
spoken	E	Hi there		was going		go			GOING TO	A		past	yes	no			E
spoken	E	Hi there		were living		live			past	A		past	yes	no	framing		E
spoken	E	Hi there		weren't speaking		speak	c	n	past	A		past	yes	yes			E
spoken	E	Hi there		was suffering		suffer			past	A		past	yes	yes			E
spoken	E	Hi there		was suffering		suffer			past	A		past	yes	yes			E
spoken	E	Hi there		's hard to define being		be	c		NOT progressive	A		present	yes	no			E
spoken	E	Hi there		're going		go	c		GOING TO	A		present	yes	no			E
spoken	E	Hi there		was wearing		wear			past	A		past	yes	no			E
spoken	E	Hi there		was tearing		tear			past	A		past	yes	no			E
spoken	E	Hi there		're going		go	c		GOING TO	A		present	yes	no			E
spoken	E	Hi there		're just dying		die	c		present	A		present	yes	no			E
spoken	E	Hi there		was wondering		wonder			past	A		past/present	yes	no	politeness/softening		E
spoken	E	Hi there		's using		use	c		present	A		past/present	yes	yes	gradual change		E
spoken	E	Hi there		are popping		pop up			present	A		past/present	no	yes			E
spoken	E	Hi there		's not being		be	c	n	present	P		present	yes	no			E
spoken	E	Hi there		's going		go on	c		present	A		present	yes	no		film description	E
spoken	E	Hi there		'm excited for the coming		come	c		NOT progressive	A		present	yes	no			E
spoken	E	Hi there		is working		work			present	A		present	yes	yes			E
spoken	E	Hi there		is always changing		change			present	A		general	yes	yes	gradual change		E
spoken	E	Hi there		's like being		be	c		NOT progressive	A		present	yes	no			E
spoken	E	Hi there		're hoping		hope	c		present	A		present	yes	no			E
spoken	E	Hi there		were singing		sing			past	A		past	yes	no			E
spoken	E	Hi there		're getting		get	c		present	A		past/present	yes	no	gradual change		E
spoken	E	Hi there		are you going		go			present	A	q	future	no	no			E
spoken	E	Hi there		are you going		go			present	A	q	future	yes	no			E
spoken	E	Hi there		is used for washing		wash			NOT progressive	A		present	yes	no			E
spoken	E	Hi there		are doing		do			present	A		general	yes	yes			E
spoken	E	Hi there		were pulling		pull			past	A		past	yes	yes			E
spoken	E	Hi there		were collecting		collect			past	A		past	yes	yes			E
spoken	E	Hi there		was just deeply affecting		affect			NOT progressive	A		past	yes	no			E
spoken	E	Hi there		be standing		stand			NOT progressive	A		present	yes	no			E
spoken	E	Hi there		's happening		happen	c		present	A		general	yes	yes			E
spoken	E	Hi there		been sitting		sit			perfect	A		past/present	yes	yes			E
spoken	E	Hi there		was participating		participate			past	A		past	yes	yes			E
spoken	E	Hi there		are telling		tell			present	A		past/present	yes	yes			E
spoken	E	Hi there		are no longer getting		get			present	A		past/present	yes	yes			E
spoken	E	Hi there		are definitely going		go			GOING TO	A		present	yes	no			E
spoken	E	Hi there		is being		be			present	P		general	yes	yes			E
spoken	E	Hi there		Are you revising		revise			present	A	q	present	yes	no			E
